# Z1 Z2 a b c d rms_err(%) max_err(%)
50 65  0.94007  0.00369  0.06819  0.29515  1.91  4.11
50 66  0.94027  0.00405  0.07542  0.29523  1.87  4.06
50 67  0.93920  0.00443  0.08231  0.29400  1.83  3.99
50 68  0.93645  0.00477  0.08800  0.29133  1.78  3.88
50 69  0.93474  0.00486  0.08879  0.28941  1.76  3.83
50 70  0.97128  0.00490  0.09635  0.31142  2.30  4.36
50 71  0.95985  0.00270  0.01035  0.30146  1.46  3.11
50 72  0.93503  0.00261  0.00218  0.29164  1.54  3.33
50 73  0.93617  0.00226 -0.01370  0.29361  1.50  3.22
50 74  0.93554  0.00205 -0.02451  0.29358  1.44  3.04
50 75  0.93372  0.00180 -0.03913  0.29248  1.41  2.93
50 76  0.93137  0.00148 -0.05913  0.29092  1.41  2.89
50 77  0.92550  0.00137 -0.06564  0.28589  1.43  2.80
50 78  0.91507  0.00160 -0.04358  0.27581  1.39  2.57
50 79  0.90548  0.00205 -0.01164  0.26595  1.41  2.62
50 80  0.91181  0.00222  0.00151  0.26717  1.61  2.90
50 81  0.90510  0.00232  0.00367  0.26070  1.65  2.95
50 82  0.89972  0.00230  0.00011  0.25396  1.73  2.98
50 83  0.89779  0.00173 -0.02809  0.25426  1.69  3.01
50 84  0.89690  0.00151 -0.03785  0.25291  1.69  3.02
50 85  0.89205  0.00186 -0.00611  0.24713  1.72  3.06
50 86  0.95848  0.00149 -0.01082  0.28043  3.52  6.25
50 87  0.88785  0.00310  0.06968  0.23711  2.10  3.72
50 88  0.88644  0.00168 -0.00497  0.24020  1.85  3.34
50 89  0.90604  0.00132 -0.03299  0.25002  1.92  3.49
50 90  0.90381  0.00120 -0.04335  0.24898  1.89  3.45
50 91  0.98399  0.00119 -0.05588  0.30345  3.21  5.91
50 92  0.96006  0.00145 -0.03693  0.29241  3.09  5.62
51 51  0.85037  0.00309  0.00650  0.19789  2.56  4.28
51 52  0.84622  0.00327  0.01998  0.19591  2.51  4.16
51 53  0.84135  0.00361  0.04128  0.19347  2.45  3.99
51 54  0.85310  0.00436  0.07613  0.19778  3.18  5.44
51 55  0.89667  0.00277  0.02891  0.23388  2.90  5.05
51 56  0.92742  0.00122 -0.05527  0.26208  3.04  5.34
51 57  0.89308  0.00204 -0.00872  0.22052  3.20  5.37
51 58  0.92652  0.00176  0.00425  0.27220  2.67  4.75
51 59  0.92633  0.00190  0.00967  0.27473  2.51  4.51
51 60  0.92566  0.00205  0.01615  0.27678  2.33  4.32
51 61  0.92497  0.00222  0.02197  0.27863  2.16  4.19
51 62  0.92526  0.00238  0.02773  0.28068  2.03  4.06
51 63  0.92628  0.00256  0.03340  0.28279  1.92  3.92
51 64  0.94696  0.00206 -0.01124  0.29765  1.56  2.92
51 65  0.93047  0.00294  0.04440  0.28727  1.79  3.78
51 66  0.93253  0.00317  0.04998  0.28888  1.76  3.77
51 67  0.93194  0.00355  0.06011  0.28800  1.71  3.67
51 68  0.93046  0.00396  0.06944  0.28597  1.68  3.59
51 69  0.92722  0.00438  0.07888  0.28238  1.62  3.41
51 70  0.94245  0.00479  0.09302  0.29153  1.86  3.73
51 71  0.95573  0.00222 -0.00859  0.29770  1.38  2.77
51 72  0.93239  0.00222 -0.01205  0.28876  1.44  2.94
51 73  0.93392  0.00190 -0.03012  0.29073  1.42  2.93
51 74  0.93281  0.00165 -0.04678  0.29014  1.39  2.83
51 75  0.92873  0.00149 -0.05817  0.28689  1.41  2.84
51 76  0.92118  0.00152 -0.05551  0.28032  1.39  2.59
51 77  0.91470  0.00153 -0.05356  0.27439  1.42  2.65
51 78  0.90610  0.00182 -0.03036  0.26536  1.40  2.63
51 79  0.89816  0.00223 -0.00416  0.25661  1.44  2.69
51 80  0.89937  0.00264  0.01654  0.25296  1.70  3.00
51 81  0.89501  0.00264  0.01465  0.24917  1.75  3.05
51 82  0.89281  0.00206 -0.01193  0.24558  1.74  3.07
51 83  0.89101  0.00173 -0.02810  0.24450  1.74  3.08
51 84  0.88774  0.00187 -0.01348  0.24081  1.77  3.12
51 85  0.88415  0.00205  0.00554  0.23721  1.80  3.19
51 86  0.92158  0.00166 -0.00161  0.25645  2.98  5.27
51 87  0.87368  0.00383  0.08822  0.22263  2.06  3.59
51 88  0.88027  0.00193  0.01108  0.23206  1.84  3.31
51 89  0.90463  0.00139 -0.02375  0.24531  1.92  3.44
51 90  0.90267  0.00118 -0.04192  0.24513  1.89  3.44
51 91  0.90698  0.00219  0.00725  0.25466  1.73  3.08
51 92  0.88591  0.00265  0.02496  0.24456  1.65  3.01
52 52  0.84726  0.00330  0.02660  0.19572  2.55  4.18
52 53  0.84102  0.00347  0.04045  0.19270  2.45  4.03
52 54  0.83882  0.00469  0.08165  0.18745  2.96  5.13
52 55  0.91547  0.00195  0.00567  0.24683  3.19  5.60
52 56  0.93394  0.00087 -0.08036  0.26668  3.12  5.55
52 57  0.90751  0.00171 -0.02061  0.22773  3.52  6.29
52 58  0.95286  0.00087 -0.05877  0.28964  3.05  5.52
52 59  0.95600  0.00096 -0.05076  0.29391  2.96  5.31
52 60  0.95780  0.00105 -0.04373  0.29739  2.85  5.03
52 61  0.95777  0.00117 -0.03527  0.29953  2.71  4.76
52 62  0.95547  0.00133 -0.02451  0.30017  2.56  4.53
52 63  0.94971  0.00155 -0.01140  0.29845  2.35  4.47
52 64  0.94338  0.00213 -0.00164  0.29493  1.47  2.74
52 65  0.93507  0.00231  0.02471  0.29129  1.88  4.01
52 66  0.93420  0.00263  0.03592  0.29087  1.80  3.88
52 67  0.93227  0.00307  0.04895  0.28901  1.73  3.71
52 68  0.92921  0.00357  0.06243  0.28583  1.65  3.52
52 69  0.92589  0.00378  0.06689  0.28252  1.58  3.29
52 70  0.94865  0.00308  0.05147  0.29931  1.92  3.91
52 71  0.96039  0.00172 -0.02955  0.30222  1.45  3.05
52 72  0.93742  0.00171 -0.03541  0.29397  1.56  3.38
52 73  0.93801  0.00147 -0.05388  0.29462  1.60  3.55
52 74  0.93230  0.00146 -0.05558  0.29022  1.51  3.22
52 75  0.92579  0.00149 -0.05452  0.28467  1.44  2.91
52 76  0.91864  0.00156 -0.04967  0.27826  1.41  2.62
52 77  0.91229  0.00159 -0.04644  0.27244  1.43  2.68
52 78  0.90340  0.00188 -0.02504  0.26339  1.42  2.67
52 79  0.89487  0.00222 -0.00417  0.25439  1.47  2.73
52 80  0.89674  0.00263  0.01621  0.25125  1.71  3.01
52 81  0.89742  0.00199 -0.01044  0.25338  1.70  3.01
52 82  0.89459  0.00171 -0.02588  0.24874  1.69  3.03
52 83  0.88967  0.00177 -0.01850  0.24438  1.74  3.10
52 84  0.88766  0.00180 -0.01091  0.24142  1.83  3.65
52 85  0.88318  0.00182 -0.00233  0.23802  1.80  3.23
52 86  0.88511  0.00184  0.00840  0.23752  2.13  3.83
52 87  0.94072  0.00179  0.02322  0.26266  3.57  6.43
52 88  0.88153  0.00163  0.00424  0.23426  1.84  3.33
52 89  0.90837  0.00113 -0.03609  0.24821  1.97  3.55
52 90  0.99769  0.00044 -0.13502  0.29357  4.08  6.81
52 91  0.91016  0.00215  0.01061  0.25557  1.79  3.15
52 92  0.88561  0.00277  0.03438  0.24299  1.67  3.01
53 53  0.88280  0.00250  0.01216  0.21527  3.80  6.78
53 54  0.85611  0.00457  0.10023  0.19838  3.14  5.24
53 55  0.95271  0.00122 -0.02389  0.26870  3.80  6.79
53 56  0.97207  0.00063 -0.10121  0.28529  3.85  6.78
53 57  0.92491  0.00144 -0.02815  0.23588  3.82  6.84
53 58  0.95229  0.00051 -0.09752  0.29106  2.95  5.25
53 59  0.95746  0.00060 -0.08410  0.29642  2.92  5.18
53 60  0.96027  0.00069 -0.07170  0.30026  2.84  5.01
53 61  0.96112  0.00082 -0.05707  0.30273  2.74  4.75
53 62  0.95905  0.00100 -0.04046  0.30328  2.60  4.55
53 63  0.95358  0.00123 -0.02151  0.30155  2.41  4.54
53 64  0.94933  0.00179 -0.00865  0.29929  1.70  3.39
53 65  0.94344  0.00186  0.01490  0.29722  2.06  4.33
53 66  0.94104  0.00221  0.02981  0.29585  1.95  4.20
53 67  0.93947  0.00258  0.04277  0.29448  1.89  4.11
53 68  0.93448  0.00300  0.05475  0.29036  1.78  3.89
53 69  0.93114  0.00296  0.05199  0.28784  1.69  3.65
53 70  0.99783  0.00105 -0.04066  0.33407  2.57  4.51
53 71  0.97533  0.00138 -0.04343  0.31088  1.89  4.20
53 72  0.93908  0.00171 -0.02701  0.29401  1.77  3.97
53 73  0.93456  0.00160 -0.03615  0.29136  1.67  3.70
53 74  0.92814  0.00158 -0.03934  0.28663  1.57  3.36
53 75  0.92120  0.00163 -0.03794  0.28087  1.49  2.99
53 76  0.91444  0.00172 -0.03337  0.27475  1.46  2.69
53 77  0.90849  0.00179 -0.02893  0.26908  1.46  2.73
53 78  0.89857  0.00200 -0.01460  0.25954  1.46  2.72
53 79  0.89149  0.00215 -0.00519  0.25228  1.50  2.78
53 80  0.89798  0.00233  0.01191  0.25390  1.67  3.01
53 81  0.89595  0.00202  0.00146  0.25294  1.67  3.01
53 82  0.89154  0.00194 -0.00138  0.24693  1.71  3.08
53 83  0.88831  0.00181 -0.00573  0.24449  1.75  3.15
53 84  0.88541  0.00172 -0.00728  0.24147  1.79  3.23
53 85  0.88304  0.00164 -0.00644  0.23889  1.85  3.35
53 86  0.93700  0.00134 -0.00104  0.26648  3.30  5.93
53 87  0.94844  0.00111 -0.00412  0.27099  3.52  6.42
53 88  0.99908  0.00038 -0.12907  0.29713  4.32  6.97
53 89  0.96074  0.00048 -0.10942  0.27697  3.34  6.13
53 90  0.95413  0.00052 -0.10531  0.27224  3.26  5.94
53 91  0.97317  0.00130 -0.03032  0.29020  3.30  6.07
53 92  0.94702  0.00174 -0.00293  0.27735  3.23  5.85
54 54  0.86161  0.00481  0.13231  0.20241  3.03  5.33
54 55  0.89675  0.00226  0.05826  0.23764  2.73  5.02
54 56  0.89735  0.00164  0.01783  0.24353  2.47  4.71
54 57  0.87261  0.00330  0.07475  0.20350  2.81  5.36
54 58  0.92169  0.00108 -0.00297  0.27114  2.46  4.64
54 59  0.92786  0.00118  0.00456  0.27678  2.48  4.63
54 60  0.93110  0.00131  0.01068  0.28099  2.46  4.64
54 61  0.93577  0.00142  0.01533  0.28567  2.43  4.62
54 62  0.94036  0.00155  0.02182  0.29007  2.41  4.61
54 63  0.94476  0.00170  0.02850  0.29402  2.40  4.60
54 64  0.96313  0.00252  0.03998  0.30236  2.32  4.24
54 65  0.95357  0.00215  0.04674  0.30069  2.39  4.61
54 66  0.95579  0.00246  0.05762  0.30214  2.38  4.62
54 67  0.95760  0.00275  0.06556  0.30289  2.38  4.62
54 68  0.95802  0.00291  0.06905  0.30253  2.37  4.61
54 69  0.94993  0.00246  0.05152  0.29917  2.16  4.52
54 70  0.96959  0.00147  0.01230  0.31643  2.22  4.37
54 71  0.95066  0.00282  0.04401  0.29005  1.70  3.67
54 72  0.93041  0.00270  0.03418  0.28417  1.89  4.17
54 73  0.92815  0.00227  0.01215  0.28369  1.85  4.05
54 74  0.92204  0.00210  0.00057  0.27981  1.75  3.77
54 75  0.91506  0.00206 -0.00451  0.27468  1.66  3.41
54 76  0.90708  0.00217 -0.00074  0.26797  1.55  2.87
54 77  0.90035  0.00223  0.00068  0.26185  1.51  2.80
54 78  0.89221  0.00225  0.00189  0.25415  1.51  2.80
54 79  0.88446  0.00301  0.04169  0.24539  1.60  2.89
54 80  0.90256  0.00282  0.04977  0.25571  2.06  3.85
54 81  0.93726  0.00200  0.01877  0.27419  2.97  5.22
54 82  0.90306  0.00204  0.02060  0.25437  2.28  4.12
54 83  0.88964  0.00191  0.01441  0.24541  2.03  3.66
54 84  0.87715  0.00209  0.02265  0.23570  1.88  3.34
54 85  0.92953  0.00141  0.00489  0.26398  3.09  5.41
54 86  0.93464  0.00132  0.02540  0.26695  3.12  5.57
54 87  0.92620  0.00099 -0.00035  0.26118  2.97  5.19
54 88  0.92029  0.00095 -0.01577  0.25676  2.95  5.16
54 89  0.93895  0.00078 -0.04105  0.26408  3.06  5.42
54 90  0.93512  0.00072 -0.05368  0.26106  3.06  5.38
54 91  0.94958  0.00235  0.04196  0.27358  3.14  5.61
54 92  0.91492  0.00290  0.05816  0.25631  2.74  4.81
55 55  0.94490  0.00301  0.08084  0.26125  1.75  3.83
55 56  0.95797  0.00172  0.01585  0.27783  1.72  3.90
55 57  0.94316  0.00148 -0.00977  0.24989  2.41  5.03
55 58  0.95267  0.00613  0.15262  0.27626  1.85  4.21
55 59  0.95217  0.00760  0.16673  0.27513  1.92  4.37
55 60  0.95070  0.00902  0.17728  0.27335  1.96  4.44
55 61  0.94910  0.01037  0.18569  0.27149  1.97  4.47
55 62  0.94643  0.01257  0.20066  0.26727  2.02  4.55
55 63  0.94343  0.01475  0.21227  0.26267  2.05  4.59
55 64  0.97554  0.00848  0.13545  0.29425  1.48  3.24
55 65  0.93796  0.01836  0.22600  0.25440  2.09  4.64
55 66  0.93700  0.01859  0.22452  0.25344  2.10  4.65
55 67  0.93719  0.01750  0.21748  0.25526  2.07  4.61
55 68  0.93963  0.01393  0.19676  0.26334  1.95  4.39
55 69  0.94886  0.00926  0.16440  0.27900  1.79  4.06
55 70  0.98717  0.01089  0.20544  0.30321  2.12  4.64
55 71  0.98597  0.00531  0.09410  0.29714  1.62  3.73
55 72  0.95766  0.00463  0.07257  0.28852  1.88  4.27
55 73  0.95788  0.00351  0.03886  0.29178  1.82  4.14
55 74  0.95589  0.00298  0.01649  0.29177  1.77  4.03
55 75  0.94782  0.00292  0.00952  0.28646  1.63  3.65
55 76  0.93907  0.00290  0.00535  0.28014  1.46  3.12
55 77  0.93410  0.00273 -0.00380  0.27616  1.40  2.88
55 78  0.92753  0.00303  0.01930  0.27026  1.40  2.85
55 79  0.91765  0.00455  0.07485  0.25907  1.45  2.82
55 80  0.96291  0.00559  0.10981  0.27969  2.50  4.46
55 81  0.94682  0.00415  0.08578  0.27610  1.99  4.25
55 82  0.93958  0.00258  0.04131  0.27294  1.74  3.74
55 83  0.93463  0.00212  0.02141  0.27149  1.71  3.58
55 84  0.96302  0.00134 -0.01235  0.28866  2.26  4.52
55 85  0.95310  0.00135  0.00743  0.28362  2.06  4.42
55 86  0.97356  0.00091 -0.01230  0.29529  2.41  4.64
55 87  0.95329  0.00101 -0.00080  0.27996  2.09  4.51
55 88  0.94612  0.00076 -0.04145  0.27817  2.02  4.38
55 89  0.99938  0.00033 -0.12733  0.30531  2.48  4.46
55 90  0.99771  0.00029 -0.14941  0.30387  2.44  4.41
55 91  0.98882  0.00402  0.07553  0.29111  2.56  4.61
55 92  0.94980  0.00624  0.11308  0.26572  2.59  4.86
56 56  0.99233  0.00087 -0.06430  0.30335  2.17  4.86
56 57  0.95687  0.00075 -0.09045  0.26360  2.44  5.05
56 58  0.96346  0.00467  0.10789  0.28770  1.78  4.08
56 59  0.96337  0.00574  0.12134  0.28716  1.92  4.36
56 60  0.95974  0.00662  0.12853  0.28496  1.90  4.30
56 61  0.95539  0.00737  0.13387  0.28246  1.82  4.11
56 62  0.95065  0.00887  0.14788  0.27771  1.83  4.13
56 63  0.94644  0.00970  0.15194  0.27456  1.77  3.98
56 64  0.98720  0.00625  0.08845  0.30681  1.67  3.85
56 65  0.93654  0.01186  0.16608  0.26551  1.68  3.73
56 66  0.93297  0.01219  0.16731  0.26294  1.64  3.61
56 67  0.93258  0.01152  0.16216  0.26428  1.59  3.47
56 68  0.93606  0.01045  0.15702  0.26924  1.60  3.52
56 69  0.94705  0.00904  0.15670  0.28059  1.71  3.83
56 70  0.98150  0.01066  0.19861  0.30367  1.91  4.37
56 71  1.00755  0.00326  0.03583  0.31749  1.95  4.43
56 72  0.96545  0.00323  0.02383  0.29900  1.90  4.27
56 73  0.96616  0.00253 -0.00846  0.30158  1.84  4.17
56 74  0.95862  0.00238 -0.02031  0.29717  1.67  3.74
56 75  0.95249  0.00224 -0.03192  0.29308  1.54  3.42
56 76  0.94493  0.00221 -0.03723  0.28736  1.44  3.11
56 77  0.93994  0.00237 -0.02553  0.28318  1.37  2.83
56 78  0.93567  0.00270  0.00354  0.27920  1.38  2.87
56 79  0.92808  0.00400  0.06107  0.27042  1.44  2.98
56 80  0.95427  0.00487  0.09438  0.28141  2.08  4.37
56 81  0.95382  0.00298  0.05054  0.28743  1.80  4.01
56 82  0.95254  0.00157 -0.01087  0.28839  1.65  3.66
56 83  0.95405  0.00121 -0.03443  0.29048  1.72  3.86
56 84  0.95159  0.00106 -0.03711  0.28922  1.64  3.65
56 85  0.99466  0.00040 -0.11853  0.31408  2.40  4.60
56 86  0.96106  0.00071 -0.04472  0.29420  1.96  4.37
56 87  0.94733  0.00093 -0.01143  0.28255  1.77  3.91
56 88  0.97548  0.00032 -0.13318  0.29983  2.29  4.63
56 89  1.00710  0.00017 -0.20552  0.31459  2.41  4.35
56 90  0.99926  0.00016 -0.21682  0.30988  2.31  4.34
56 91  0.99474  0.00278  0.02451  0.30140  2.56  4.64
56 92  0.94801  0.00446  0.06595  0.27224  2.45  4.86
57 57  0.93515  0.00118 -0.05610  0.22447  2.60  5.38
57 58  0.93676  0.00173  0.00121  0.25935  2.03  4.37
57 59  0.93080  0.00206  0.01276  0.25753  1.91  4.08
57 60  0.92552  0.00247  0.02700  0.25560  1.79  3.70
57 61  0.92350  0.00291  0.04076  0.25524  1.72  3.46
57 62  0.92334  0.00332  0.05186  0.25600  1.68  3.33
57 63  0.92452  0.00371  0.06148  0.25745  1.64  3.27
57 64  0.95954  0.00263  0.00788  0.28212  1.61  3.33
57 65  0.92837  0.00437  0.07652  0.26120  1.57  3.15
57 66  0.93188  0.00445  0.07869  0.26437  1.54  3.14
57 67  0.93617  0.00444  0.08004  0.26803  1.54  3.25
57 68  0.94110  0.00427  0.07965  0.27199  1.60  3.51
57 69  0.94874  0.00374  0.07433  0.27830  1.70  3.83
57 70  0.97158  0.00363  0.08892  0.29585  2.05  4.45
57 71  1.00371  0.00147 -0.04417  0.30439  1.97  4.48
57 72  0.95238  0.00189 -0.03141  0.28085  1.79  4.08
57 73  0.94828  0.00164 -0.05178  0.27932  1.69  3.80
57 74  0.94228  0.00156 -0.06212  0.27539  1.59  3.51
57 75  0.93401  0.00163 -0.06155  0.26920  1.48  3.10
57 76  0.93062  0.00157 -0.06306  0.26685  1.44  2.90
57 77  0.92636  0.00171 -0.04687  0.26308  1.41  2.76
57 78  0.92088  0.00195 -0.01849  0.25775  1.42  2.73
57 79  0.91436  0.00269  0.02862  0.25045  1.45  2.75
57 80  0.92427  0.00315  0.05327  0.25319  1.73  3.41
57 81  0.92908  0.00224  0.02043  0.25806  1.77  3.62
57 82  0.92656  0.00159 -0.01477  0.25578  1.69  3.34
57 83  0.92318  0.00159 -0.01134  0.25391  1.64  3.19
57 84  0.92527  0.00132 -0.02244  0.25536  1.70  3.44
57 85  0.97301  0.00062 -0.08749  0.28077  2.74  4.76
57 86  0.95439  0.00098 -0.02419  0.26805  2.56  4.62
57 87  0.92989  0.00114 -0.00274  0.25255  2.12  4.36
57 88  0.95323  0.00044 -0.11123  0.26520  2.62  4.66
57 89  0.97836  0.00029 -0.16233  0.27402  2.73  4.90
57 90  0.96796  0.00029 -0.17120  0.26630  2.66  4.80
57 91  0.96816  0.00120 -0.05345  0.27564  2.42  4.47
57 92  0.92379  0.00191 -0.00981  0.25202  2.13  4.47
58 58  0.94326  0.02513  0.26532  0.24605  1.89  4.20
58 59  0.92567  0.03551  0.28652  0.22048  1.96  4.24
58 60  0.91307  0.04358  0.29768  0.20191  2.02  4.27
58 61  0.90477  0.04823  0.30110  0.19079  2.06  4.28
58 62  0.89968  0.04947  0.29862  0.18608  2.09  4.30
58 63  0.89357  0.05413  0.30393  0.17640  2.16  4.36
58 64  0.92634  0.02375  0.20497  0.23436  1.68  2.72
58 65  0.89419  0.04802  0.29181  0.18570  2.16  4.34
58 66  0.89947  0.04188  0.28243  0.19891  2.05  4.22
58 67  0.90853  0.03375  0.26755  0.21784  1.91  4.06
58 68  0.92100  0.02465  0.24497  0.24092  1.76  3.87
58 69  0.93976  0.01594  0.21563  0.26881  1.71  3.82
58 70  1.02447  0.02446  0.28773  0.31465  2.61  4.60
58 71  0.96651  0.00961  0.13911  0.28225  1.69  3.84
58 72  0.94083  0.00779  0.10818  0.27570  1.79  4.03
58 73  0.94086  0.00572  0.06901  0.28053  1.60  3.52
58 74  0.94208  0.00431  0.03332  0.28459  1.49  3.22
58 75  0.94210  0.00353  0.00898  0.28650  1.43  3.07
58 76  0.93851  0.00371  0.01699  0.28361  1.35  2.77
58 77  0.93422  0.00429  0.04013  0.27928  1.33  2.69
58 78  0.92341  0.00624  0.09254  0.26749  1.33  2.57
58 79  0.92224  0.00829  0.14023  0.26326  1.53  3.24
58 80  1.00563  0.00692  0.14517  0.31335  2.74  4.81
58 81  0.99392  0.00455  0.10950  0.31347  2.42  4.57
58 82  0.97580  0.00292  0.07185  0.30584  2.06  4.48
58 83  0.96588  0.00193  0.02909  0.30342  1.82  4.15
58 84  0.98920  0.00097 -0.02959  0.31926  2.14  4.56
58 85  1.00270  0.00048 -0.08299  0.32857  2.27  4.63
58 86  0.98272  0.00057 -0.04667  0.31701  2.04  4.55
58 87  0.97233  0.00063 -0.02666  0.30826  2.01  4.45
58 88  0.95665  0.00065 -0.04964  0.29928  1.74  3.93
58 89  0.98378  0.00039 -0.11474  0.31209  1.75  3.83
58 90  0.98344  0.00032 -0.14261  0.31118  1.82  3.93
58 91  0.97261  0.00653  0.10437  0.28806  2.44  4.55
58 92  0.92281  0.00944  0.13340  0.25403  2.32  4.66
59 59  0.91950  0.04228  0.29232  0.20584  2.07  4.30
59 60  0.90648  0.05004  0.30084  0.18728  2.12  4.30
59 61  0.89768  0.05451  0.30351  0.17607  2.17  4.32
59 62  0.89056  0.06024  0.30946  0.16444  2.25  4.39
59 63  0.89046  0.05687  0.30251  0.16903  2.28  4.42
59 64  0.93304  0.02048  0.18475  0.24402  1.57  2.64
59 65  0.89631  0.04911  0.29216  0.18564  2.18  4.39
59 66  0.90157  0.04389  0.28611  0.19803  2.04  4.26
59 67  0.91112  0.03430  0.26778  0.21913  1.90  4.10
59 68  0.92217  0.02542  0.24564  0.24074  1.76  3.89
59 69  0.93873  0.01782  0.22324  0.26526  1.72  3.84
59 70  1.01528  0.02723  0.28903  0.30518  2.56  4.65
59 71  0.96636  0.00966  0.13430  0.28208  1.64  3.71
59 72  0.93458  0.00885  0.11506  0.26927  1.67  3.70
59 73  0.93592  0.00649  0.07594  0.27520  1.47  3.13
59 74  0.94011  0.00475  0.03847  0.28220  1.41  2.97
59 75  0.94286  0.00399  0.01980  0.28635  1.40  2.97
59 76  0.93917  0.00429  0.03127  0.28316  1.35  2.79
59 77  0.93559  0.00491  0.05306  0.27949  1.35  2.75
59 78  0.92507  0.00700  0.10299  0.26780  1.35  2.67
59 79  0.92563  0.00892  0.14590  0.26514  1.58  3.42
59 80  0.99821  0.00776  0.15321  0.30897  2.58  4.51
59 81  0.98909  0.00529  0.12095  0.31058  2.31  4.62
59 82  0.97523  0.00337  0.08231  0.30584  2.00  4.44
59 83  0.96860  0.00222  0.04025  0.30570  1.80  4.14
59 84  0.98892  0.00120 -0.01210  0.32010  2.07  4.55
59 85  0.99995  0.00069 -0.05027  0.32810  2.18  4.65
59 86  0.98716  0.00079 -0.01885  0.32032  2.05  4.57
59 87  0.97501  0.00085 -0.00293  0.31077  1.97  4.43
59 88  0.96063  0.00072 -0.04517  0.30308  1.70  3.86
59 89  0.98136  0.00055 -0.08688  0.31175  1.60  3.46
59 90  0.97904  0.00047 -0.11056  0.30982  1.64  3.48
59 91  0.97138  0.00690  0.10139  0.28688  2.48  4.52
59 92  0.91551  0.00944  0.12616  0.25068  2.16  4.47
60 60  0.90354  0.05537  0.30409  0.17744  2.21  4.34
60 61  0.89588  0.05895  0.30556  0.16784  2.27  4.38
60 62  0.89373  0.05707  0.30039  0.16924  2.30  4.43
60 63  0.89391  0.05739  0.30130  0.17004  2.34  4.50
60 64  0.93884  0.01911  0.17574  0.25030  1.51  2.56
60 65  0.89861  0.05030  0.29430  0.18624  2.11  4.32
60 66  0.90629  0.04151  0.27994  0.20473  1.98  4.21
60 67  0.91449  0.03334  0.26344  0.22279  1.87  4.08
60 68  0.92418  0.02577  0.24450  0.24150  1.77  3.92
60 69  0.93832  0.01923  0.22705  0.26273  1.72  3.84
60 70  1.01189  0.02974  0.29102  0.29961  2.57  4.65
60 71  0.96638  0.00928  0.12528  0.28306  1.46  3.21
60 72  0.93761  0.00872  0.10927  0.27144  1.72  3.81
60 73  0.93954  0.00631  0.06901  0.27829  1.50  3.23
60 74  0.94514  0.00469  0.03458  0.28628  1.49  3.22
60 75  0.94323  0.00462  0.03428  0.28536  1.41  2.99
60 76  0.94005  0.00496  0.04603  0.28263  1.36  2.83
60 77  0.93755  0.00550  0.06432  0.28011  1.38  2.87
60 78  0.92711  0.00778  0.11302  0.26834  1.38  2.82
60 79  0.92920  0.00955  0.15072  0.26692  1.64  3.62
60 80  0.98970  0.00882  0.16264  0.30339  2.43  4.62
60 81  0.98410  0.00613  0.13176  0.30720  2.21  4.63
60 82  0.97484  0.00389  0.09307  0.30566  1.95  4.40
60 83  0.97092  0.00258  0.05196  0.30740  1.78  4.11
60 84  0.98767  0.00150  0.00651  0.32002  2.00  4.50
60 85  0.99178  0.00107 -0.01250  0.32390  2.03  4.56
60 86  1.13131  0.00022 -0.14868  0.39506  2.26  4.25
60 87  0.97677  0.00110  0.01680  0.31263  1.93  4.39
60 88  0.96135  0.00084 -0.03617  0.30461  1.58  3.52
60 89  0.98297  0.00071 -0.06514  0.31357  1.53  3.27
60 90  0.96886  0.00089 -0.05250  0.30269  1.42  2.49
60 91  0.95105  0.00708  0.09882  0.27701  1.99  4.16
60 92  0.90562  0.00914  0.11780  0.24720  1.74  3.54
61 61  0.89987  0.05807  0.30162  0.17087  2.34  4.44
61 62  0.89540  0.05797  0.30083  0.16926  2.26  4.33
61 63  0.89833  0.05521  0.29747  0.17620  2.24  4.42
61 64  0.94309  0.01885  0.17404  0.25377  1.47  2.50
61 65  0.90613  0.04617  0.28600  0.19690  2.05  4.31
61 66  0.91066  0.04053  0.27705  0.20897  1.95  4.22
61 67  0.91658  0.03442  0.26552  0.22268  1.87  4.10
61 68  0.92519  0.02725  0.24810  0.23993  1.77  3.94
61 69  0.93890  0.02013  0.22770  0.26151  1.73  3.84
61 70  1.01145  0.03192  0.29223  0.29590  2.63  4.73
61 71  0.96519  0.01011  0.13047  0.28042  1.42  3.07
61 72  0.94367  0.00842  0.10197  0.27582  1.82  4.09
61 73  0.94201  0.00648  0.06922  0.27967  1.50  3.23
61 74  0.94647  0.00523  0.04499  0.28603  1.52  3.30
61 75  0.94449  0.00525  0.04737  0.28507  1.45  3.11
61 76  0.94148  0.00564  0.05917  0.28250  1.40  2.95
61 77  0.93950  0.00615  0.07581  0.28049  1.42  2.99
61 78  0.92912  0.00862  0.12269  0.26860  1.43  2.99
61 79  0.93252  0.01032  0.15669  0.26809  1.70  3.80
61 80  0.98433  0.01003  0.17244  0.29909  2.33  4.67
61 81  0.97971  0.00719  0.14444  0.30361  2.13  4.62
61 82  0.97410  0.00454  0.10532  0.30482  1.91  4.35
61 83  0.97255  0.00299  0.06369  0.30846  1.76  4.07
61 84  0.98650  0.00185  0.02371  0.31964  1.94  4.43
61 85  0.98938  0.00143  0.01213  0.32270  1.96  4.47
61 86  0.99099  0.00136  0.02500  0.32349  2.01  4.56
61 87  0.97829  0.00139  0.03450  0.31413  1.89  4.34
61 88  0.96412  0.00102 -0.02125  0.30681  1.53  3.39
