# nexp = 3
# Z1 Z2     a1        b1       a2       b2       a3       b3  rmax[A]    error
49 86  0.64119  14.47502  0.27805  4.84599  0.08081  2.66146  3.10300  0.01941
49 87  0.67844  13.91928  0.28948  4.18387  0.03205  2.20484  3.16400  0.01884
49 88  0.25638  31.42208  0.56105  8.76990  0.18244  3.12710  2.51600  0.01518
49 89  0.24422  30.59469  0.57014  8.92582  0.18552  3.14283  2.42300  0.01343
49 90  0.24907  30.11678  0.56531  8.91793  0.18552  3.13872  2.34200  0.01307
49 91  0.66889  14.10996  0.32580  4.18155  0.01909  0.41256  2.31200  0.01882
49 92  0.65238  14.69040  0.34058  4.31211  0.01325  0.71279  2.30100  0.01914
50 50  0.06727  60.90015  0.60782 12.67852  0.32464  3.56867  2.06200  0.00841
50 51  0.07525  58.57390  0.60742 12.51230  0.31715  3.50314  1.99800  0.00783
50 52  0.07355  60.41152  0.60776 12.63069  0.31796  3.51887  1.97600  0.00758
50 53  0.08643  54.15957  0.60345 12.33128  0.30930  3.48226  2.13000  0.00875
50 54  0.58757  15.96307  0.29801  4.84778  0.11469  2.67902  3.05964  0.01685
50 55  0.53762  16.54921  0.35024  5.37609  0.11231  2.69842  2.58300  0.01493
50 56  0.50269  17.30844  0.38057  5.78060  0.11717  2.68521  2.29200  0.01381
50 57  0.56030  16.55552  0.34071  4.94450  0.09990  2.50419  2.21100  0.01226
50 58  0.53686  16.42082  0.39079  5.30309  0.07241  2.43459  2.76500  0.01285
50 59  0.52082  16.80885  0.40184  5.47962  0.07739  2.49924  2.75100  0.01311
50 60  0.50102  17.33098  0.41589  5.68265  0.08313  2.56955  2.73800  0.01327
50 61  0.47243  18.17546  0.43596  5.95737  0.09160  2.66074  2.72500  0.01299
50 62  0.43130  19.60682  0.46414  6.34535  0.10448  2.78140  2.71300  0.01153
50 63  0.40774  20.60340  0.48281  6.55003  0.10935  2.83925  2.70200  0.01099
50 64  0.26660  27.99404  0.56532  8.08033  0.16812  3.22795  2.36100  0.00997
50 65  0.37616  22.21578  0.50817  6.82438  0.11555  2.93038  2.68000  0.01011
50 66  0.36932  22.64260  0.51356  6.88585  0.11698  2.96429  2.67000  0.01018
50 67  0.36287  23.06128  0.51735  6.95407  0.11964  3.00346  2.66100  0.01041
50 68  0.35220  23.73910  0.52236  7.07825  0.12529  3.05533  2.65200  0.01035
50 69  0.35600  23.55745  0.51884  7.05790  0.12502  3.05835  2.64400  0.01152
50 70  0.45557  18.49361  0.44624  6.25101  0.09795  2.92970  2.76900  0.01240
50 71  0.24987  30.96416  0.57609  8.23574  0.17395  3.32275  2.16200  0.00635
50 72  0.27251  30.07049  0.55754  8.09981  0.16997  3.31503  2.05300  0.00536
50 73  0.28214  29.35998  0.55693  7.95294  0.16098  3.25998  1.98800  0.00715
50 74  0.25847  31.54477  0.56228  8.34512  0.17897  3.38192  1.94900  0.00565
50 75  0.24226  33.35889  0.57256  8.58218  0.18493  3.39629  1.92500  0.00456
50 76  0.24670  33.16189  0.58453  8.42107  0.16902  3.24176  1.90800  0.00418
50 77  0.24704  33.34227  0.59592  8.34955  0.15798  3.09673  1.93100  0.00432
50 78  0.22051  36.87390  0.60352  8.80690  0.17654  3.20353  2.02700  0.00362
50 79  0.19101  41.34973  0.61135  9.37537  0.19785  3.32317  2.17300  0.00445
50 80  0.19197  38.74059  0.60935  9.41960  0.19884  3.32201  2.38000  0.00449
50 81  0.16385  43.40510  0.61650 10.02298  0.21963  3.43086  2.23900  0.00613
50 82  0.13999  48.98700  0.62439 10.54916  0.23548  3.49196  2.15100  0.00944
50 83  0.15522  45.54685  0.62294 10.23073  0.22179  3.39698  2.08500  0.00744
50 84  0.15288  46.05496  0.62202 10.32602  0.22468  3.41255  2.06600  0.00816
50 85  0.16356  44.11826  0.61699 10.14418  0.21901  3.36849  2.22500  0.00879
50 86  0.64871  14.43852  0.29551  4.64340  0.05608  2.38594  3.07119  0.01986
50 87  0.64253  14.63253  0.28498  4.75151  0.07238  2.59201  2.98600  0.01920
50 88  0.25128  31.77355  0.56552  8.87256  0.18310  3.12188  2.39400  0.01391
50 89  0.23482  31.70973  0.57821  9.05512  0.18683  3.14409  2.29400  0.01302
50 90  0.26725  28.77233  0.55403  8.70210  0.17861  3.09861  2.22000  0.01561
50 91  0.63229  14.87166  0.34669  4.59209  0.02333  1.58120  2.17500  0.01850
50 92  0.60145  15.83861  0.36582  4.89218  0.03440  1.93892  2.17200  0.01943
51 51  0.04982  74.98279  0.61340 13.41046  0.33605  3.56030  1.94900  0.01035
51 52  0.05219  76.82471  0.61248 13.39791  0.33430  3.56729  2.01800  0.01046
51 53  0.07399  59.80914  0.60626 12.77127  0.31875  3.50153  2.14600  0.01134
51 54  0.46024  18.74622  0.31054  7.29168  0.22933  3.10526  3.16600  0.02673
51 55  0.45942  18.57391  0.35538  6.65304  0.18524  3.01413  2.48300  0.01622
51 56  0.59901  15.27564  0.37312  4.42373  0.03032  1.56059  2.19400  0.01314
51 57  0.60900  15.64196  0.38125  3.99462  0.03210  0.43496  2.15500  0.01087
51 58  0.48748  17.66665  0.39656  6.00985  0.11586  2.72460  2.61100  0.01358
51 59  0.44985  18.79259  0.42355  6.39070  0.12647  2.81489  2.60200  0.01303
51 60  0.40912  20.27234  0.45520  6.77074  0.13551  2.89430  2.59200  0.01246
51 61  0.37595  21.77505  0.48309  7.05952  0.14077  2.94984  2.58300  0.01156
51 62  0.35284  23.02886  0.50294  7.26033  0.14402  2.99421  2.57400  0.01046
51 63  0.33345  24.26422  0.51972  7.42559  0.14661  3.03534  2.56400  0.00950
51 64  0.25297  29.05603  0.57523  8.27484  0.17183  3.21002  2.21100  0.00849
51 65  0.32081  25.37610  0.53440  7.49564  0.14458  3.07370  2.54600  0.00847
51 66  0.31936  25.62918  0.53739  7.48852  0.14304  3.08827  2.53700  0.00846
51 67  0.31804  25.85888  0.53880  7.49433  0.14296  3.11025  2.52700  0.00902
51 68  0.31867  25.95267  0.53782  7.48858  0.14331  3.13144  2.51900  0.01005
51 69  0.30192  27.28708  0.54448  7.70735  0.15331  3.20508  2.51000  0.00939
51 70  0.33289  23.72959  0.50994  7.60063  0.15670  3.26613  2.58800  0.01069
51 71  0.23182  32.78822  0.57213  8.63076  0.19540  3.44899  2.05500  0.00569
51 72  0.24028  33.10813  0.55497  8.74408  0.20396  3.52891  1.98300  0.00460
51 73  0.24884  32.46402  0.55885  8.55429  0.19165  3.45306  1.94200  0.00579
51 74  0.22877  34.78292  0.56866  8.87898  0.20182  3.49895  1.90900  0.00457
51 75  0.23960  33.84758  0.58094  8.58829  0.17948  3.30246  1.90400  0.00484
51 76  0.22451  35.76684  0.59177  8.82118  0.18403  3.28638  1.91800  0.00312
51 77  0.21747  36.75515  0.59857  8.93606  0.18453  3.24894  1.94400  0.00321
51 78  0.19987  39.86307  0.60419  9.25808  0.19633  3.30264  2.03700  0.00363
51 79  0.17988  43.33541  0.60852  9.68686  0.21173  3.37945  2.14400  0.00486
51 80  0.16060  44.22864  0.61493 10.12246  0.22453  3.43143  2.31800  0.00661
51 81  0.13788  49.21407  0.62044 10.67880  0.24150  3.52188  2.18600  0.00893
51 82  0.14294  48.20745  0.61990 10.58005  0.23703  3.45683  2.08900  0.00949
51 83  0.14063  48.79178  0.61920 10.69358  0.23974  3.46939  2.03500  0.00988
51 84  0.13895  49.31337  0.61871 10.77402  0.24173  3.47538  2.10900  0.01059
51 85  0.15998  44.32205  0.60934 10.38819  0.23010  3.40155  2.24000  0.01159
51 86  0.31982  25.89553  0.51282  8.11586  0.16747  3.02457  3.13300  0.02595
51 87  0.26875  29.67549  0.53360  8.89599  0.19725  3.20662  2.86400  0.01558
51 88  0.20683  36.42874  0.57817  9.73431  0.21423  3.30318  2.31200  0.01379
51 89  0.20471  34.37547  0.58195  9.68882  0.21245  3.30651  2.24300  0.01375
51 90  0.19778  35.90318  0.58528  9.82014  0.21591  3.33202  2.19400  0.01283
51 91  0.14907  45.19759  0.60327 10.75258  0.24663  3.62754  2.13700  0.00981
51 92  0.17712  42.15360  0.58002 10.45633  0.24197  3.62301  2.13300  0.00996
52 52  0.06445  62.27162  0.60860 13.05344  0.32588  3.52805  2.06900  0.01188
52 53  0.67953  13.88639  0.31952  3.48165  0.00000  1.00000  2.16900  0.02149
52 54  0.18544  33.16684  0.53960 10.67967  0.27494  3.25925  3.19800  0.02685
52 55  0.61707  15.09611  0.37129  4.09737  0.01913  0.76433  2.42000  0.01291
52 56  0.61646  15.01445  0.37305  4.16611  0.04275  0.36627  2.21000  0.01313
52 57  0.66622  14.04903  0.33144  3.59315  0.00000  1.00000  2.16400  0.02299
52 58  0.62382  14.67396  0.36374  4.28283  0.01956  0.78574  2.48700  0.01425
52 59  0.61049  14.92158  0.37197  4.44959  0.02074  1.19403  2.48100  0.01462
52 60  0.59408  15.24540  0.38131  4.64687  0.02643  1.53499  2.47500  0.01494
52 61  0.57552  15.62489  0.39065  4.86875  0.03493  1.82777  2.46800  0.01511
52 62  0.55574  16.06188  0.40080  5.09615  0.04419  2.04988  2.46100  0.01539
52 63  0.52529  16.80695  0.41662  5.42261  0.05849  2.29585  2.45300  0.01552
52 64  0.19541  35.53080  0.59122  9.23627  0.21249  3.48006  2.17800  0.00534
52 65  0.43533  19.67350  0.46859  6.31518  0.09603  2.73092  2.43600  0.01480
52 66  0.39226  21.55143  0.49438  6.74146  0.11315  2.88988  2.42800  0.01353
52 67  0.34515  24.15024  0.52056  7.24034  0.13394  3.05967  2.41900  0.01116
52 68  0.30991  26.57685  0.53698  7.66602  0.15263  3.19934  2.41300  0.00917
52 69  0.28367  28.75737  0.55145  7.99218  0.16441  3.26635  2.42300  0.00738
52 70  0.36418  22.15315  0.49383  7.28489  0.14151  3.15543  2.46200  0.01185
52 71  0.26736  29.27733  0.55290  8.17547  0.17878  3.38027  2.03700  0.00875
52 72  0.29991  27.96503  0.53829  7.82092  0.16115  3.28529  1.97000  0.00902
52 73  0.31472  27.07070  0.54873  7.51675  0.13668  3.05873  1.94600  0.00955
52 74  0.27955  29.93339  0.56620  7.99147  0.15441  3.15365  1.93900  0.00677
52 75  0.25313  32.49100  0.57902  8.38696  0.16809  3.21304  1.94100  0.00506
52 76  0.22757  35.40670  0.59036  8.80745  0.18236  3.27444  1.95300  0.00320
52 77  0.21710  36.80877  0.59685  8.99292  0.18651  3.26753  1.97900  0.00299
52 78  0.20165  39.58074  0.60199  9.27986  0.19670  3.30865  2.06200  0.00340
52 79  0.17550  44.10680  0.60988  9.82056  0.21472  3.39410  2.14000  0.00509
52 80  0.15549  45.45721  0.61666 10.26548  0.22786  3.45243  2.27500  0.00741
52 81  0.16154  44.11782  0.61432 10.19287  0.22395  3.42781  2.14500  0.00815
52 82  0.15128  46.34506  0.61562 10.45427  0.23261  3.45417  2.06800  0.00887
52 83  0.14726  47.13772  0.61606 10.60165  0.23608  3.46289  2.10600  0.00976
52 84  0.16473  43.43883  0.60795 10.29780  0.22675  3.39730  2.16200  0.01142
52 85  0.20056  37.52717  0.59057  9.69337  0.20844  3.28036  2.26300  0.01384
52 86  0.20517  37.18982  0.59765  9.53827  0.19720  3.16497  3.16400  0.02424
52 87  0.65676  14.66901  0.31755  4.28557  0.02603  1.85676  2.74700  0.01947
52 88  0.21143  35.91588  0.56943  9.77211  0.21786  3.34859  2.33500  0.01554
52 89  0.74364  12.62064  0.25478  3.51875  0.00000  1.00000  2.25700  0.02824
52 90  0.74715  12.57383  0.25133  3.49606  0.00000  1.00000  2.21200  0.03038
52 91  0.16162  41.36361  0.59148 10.62757  0.24565  3.63353  2.15100  0.01202
52 92  0.18596  40.29665  0.57017 10.39678  0.24276  3.63711  2.14800  0.01188
53 53  0.68911  13.65304  0.31000  3.43028  0.00000  1.00000  2.22900  0.02403
53 54  0.55177  17.33568  0.35365  4.98302  0.09486  2.43978  3.25600  0.02253
53 55  0.71637  12.61363  0.28178  3.44497  0.00000  1.00000  2.46500  0.03315
53 56  0.73365  12.21452  0.26460  3.39553  0.00000  1.00000  2.31000  0.03713
53 57  0.58012  16.67676  0.40716  4.19281  0.07094  0.30403  2.29200  0.01314
53 58  0.59761  15.34297  0.38254  4.51893  0.02262  1.22717  2.52800  0.01323
53 59  0.59348  15.39982  0.38487  4.59420  0.02369  1.36032  2.51600  0.01317
53 60  0.58471  15.56130  0.38925  4.71918  0.02732  1.56940  2.50500  0.01291
53 61  0.57427  15.76504  0.39431  4.85892  0.03220  1.76589  2.49500  0.01326
53 62  0.54419  16.44959  0.40677  5.21253  0.04913  2.15921  2.48500  0.01382
53 63  0.51217  17.26932  0.42190  5.56662  0.06573  2.41341  2.47600  0.01405
53 64  0.31983  24.02126  0.52328  7.66787  0.15631  3.16020  2.27200  0.01307
53 65  0.43587  19.74796  0.46462  6.34667  0.09901  2.77982  2.45900  0.01370
53 66  0.40468  21.07730  0.48405  6.65154  0.11071  2.89256  2.45100  0.01329
53 67  0.38832  21.92560  0.49489  6.80528  0.11622  2.95355  2.44400  0.01313
53 68  0.35473  23.75541  0.51265  7.17691  0.13200  3.07301  2.43600  0.01244
53 69  0.32233  25.90474  0.53366  7.52587  0.14342  3.13439  2.42800  0.01073
53 70  0.55136  16.11445  0.41135  5.24867  0.03782  2.02651  2.45400  0.01419
53 71  0.39878  21.19024  0.51122  6.48932  0.09036  2.66653  2.15000  0.01226
53 72  0.34224  25.23252  0.53307  7.20735  0.12475  2.98266  2.08600  0.00937
53 73  0.31687  26.97885  0.54774  7.52224  0.13554  3.03728  2.05700  0.00781
53 74  0.28071  29.85970  0.56421  8.02578  0.15519  3.15190  2.03900  0.00608
53 75  0.25297  32.51571  0.57661  8.45098  0.17054  3.22817  2.03100  0.00449
53 76  0.22941  35.15322  0.58702  8.84276  0.18373  3.28567  2.03600  0.00328
53 77  0.21689  36.81672  0.59399  9.06043  0.18940  3.29311  2.05700  0.00281
53 78  0.19767  40.21207  0.60298  9.40074  0.19960  3.32225  2.12400  0.00374
53 79  0.17984  43.31857  0.60940  9.77203  0.21091  3.36436  2.16500  0.00601
53 80  0.18897  39.53229  0.60375  9.65810  0.20722  3.34643  2.32000  0.00811
53 81  0.17062  42.52094  0.60858 10.07532  0.22024  3.42581  2.21400  0.00793
53 82  0.17639  41.58527  0.60651  9.98700  0.21666  3.36918  2.22800  0.00894
53 83  0.17955  40.86561  0.60336  9.99761  0.21657  3.35947  2.23800  0.01057
53 84  0.21764  35.27896  0.58163  9.42551  0.20034  3.25026  2.26600  0.01350
53 85  0.25303  31.37640  0.55867  8.96812  0.18798  3.16421  2.32600  0.01606
53 86  0.59285  16.01567  0.34383  5.10286  0.06361  2.32124  3.22100  0.02329
53 87  0.67088  14.46345  0.32057  4.06378  0.01226  0.77560  2.70900  0.01627
53 88  0.76684  12.23570  0.23186  3.36868  0.00000  1.00000  2.44400  0.04167
53 89  0.65065  14.76971  0.33740  4.25428  0.02154  0.69738  2.39500  0.01810
53 90  0.63281  15.13208  0.34360  4.49429  0.02623  1.42124  2.37000  0.01670
53 91  0.64947  14.75859  0.34013  4.32627  0.01424  0.97002  2.29500  0.01689
53 92  0.62908  15.49878  0.35281  4.52761  0.01936  1.57516  2.28500  0.01720
54 54  0.55825  17.37538  0.39101  4.64036  0.05098  1.97627  3.72200  0.01971
54 55  0.51313  18.07840  0.41686  5.23307  0.07020  2.19068  3.70100  0.01875
54 56  0.41779  21.06398  0.46595  6.38583  0.11638  2.54013  3.39947  0.02429
54 57  0.52503  18.37693  0.40835  4.92667  0.06735  2.10894  2.95000  0.01405
54 58  0.46138  19.23477  0.45762  5.90145  0.08102  2.33034  4.27600  0.01948
54 59  0.45910  19.28446  0.46048  5.93822  0.08044  2.35560  4.22900  0.02260
54 60  0.45508  19.45254  0.46491  5.98404  0.08002  2.38332  4.18300  0.01797
54 61  0.45189  19.54799  0.46862  6.02358  0.07951  2.40743  4.14600  0.01759
54 62  0.45627  19.36004  0.46695  5.99380  0.07680  2.41325  4.11400  0.01678
54 63  0.45404  19.43252  0.47011  6.01775  0.07587  2.43248  4.08500  0.01662
54 64  0.38843  20.90004  0.49206  6.86538  0.11946  2.87801  4.37700  0.01500
54 65  0.44978  19.60404  0.47632  6.05346  0.07392  2.46736  4.03700  0.01648
54 66  0.44845  19.68361  0.47858  6.06216  0.07298  2.48386  4.01700  0.01636
54 67  0.44901  19.68109  0.47859  6.06062  0.07241  2.50197  4.00100  0.01629
54 68  0.44869  19.68892  0.47749  6.08332  0.07384  2.53242  3.98700  0.01611
54 69  0.41004  21.37801  0.50445  6.43954  0.08551  2.62026  3.97500  0.01269
54 70  0.43300  19.81510  0.48829  6.33664  0.07868  2.54188  4.15100  0.01335
54 71  0.26419  30.59628  0.58866  7.95479  0.14714  3.06301  3.94100  0.01858
54 72  0.34921  25.02038  0.53234  7.12424  0.11867  2.90892  2.87900  0.00991
54 73  0.34412  25.31086  0.53480  7.21650  0.12146  2.90908  2.55100  0.00864
54 74  0.33408  25.96520  0.53968  7.36616  0.12677  2.92644  2.40200  0.00879
54 75  0.30392  28.12749  0.55325  7.78181  0.14333  3.02795  2.30700  0.00787
54 76  0.25341  32.67455  0.57485  8.52672  0.17202  3.20552  2.24400  0.00525
54 77  0.21912  36.71411  0.59032  9.09192  0.19076  3.29809  2.22600  0.00370
54 78  0.20318  39.48573  0.59965  9.36037  0.19743  3.30101  2.26100  0.00457
54 79  0.20099  39.86335  0.59806  9.45404  0.20097  3.31469  3.01100  0.00562
54 80  0.56066  16.16322  0.32661  5.78890  0.11271  2.88664  3.48500  0.01857
54 81  0.60742  15.26824  0.31000  5.19085  0.08266  2.66468  3.19800  0.01779
54 82  0.34476  24.67994  0.50240  7.75208  0.15287  3.00818  3.26400  0.02252
54 83  0.24295  33.48960  0.57949  8.89357  0.17758  3.10379  3.32900  0.02212
54 84  0.20851  37.92662  0.59948  9.43581  0.19197  3.16515  3.37600  0.02099
54 85  0.52798  17.65182  0.37982  5.83244  0.09230  2.56903  3.45300  0.02606
54 86  0.59501  16.17438  0.36156  4.91797  0.04356  2.03711  3.82300  0.02161
54 87  0.56209  17.05839  0.38015  5.26379  0.05783  2.17314  4.09800  0.02006
54 88  0.55420  17.36963  0.38379  5.34881  0.06225  2.20978  3.44964  0.02208
54 89  0.58402  16.29788  0.36237  5.08132  0.05405  2.11325  3.05800  0.01808
54 90  0.58135  16.40034  0.36237  5.12741  0.05686  2.12871  2.90600  0.01676
54 91  0.60383  15.80237  0.34748  4.93705  0.04892  2.31017  3.15000  0.01586
54 92  0.46462  20.15477  0.42122  6.48369  0.11419  2.85914  3.31038  0.02346
55 55  0.29704  27.65575  0.57105  7.11155  0.13172  2.70162  4.28100  0.02994
55 56  0.28830  28.79698  0.58940  7.12184  0.12236  2.65487  3.72193  0.02912
55 57  0.46009  19.50228  0.47313  5.40522  0.06801  2.07289  2.68400  0.01367
55 58  0.34179  25.10509  0.56170  6.58302  0.09623  2.62748  3.88100  0.01695
55 59  0.34936  24.74732  0.55772  6.51598  0.09268  2.64571  3.81500  0.01701
55 60  0.35692  24.40941  0.55478  6.44076  0.08808  2.64980  3.75900  0.01658
55 61  0.35843  24.43184  0.55519  6.42863  0.08618  2.67083  3.71000  0.01650
55 62  0.36432  24.18175  0.55299  6.37421  0.08251  2.67535  3.66700  0.01569
55 63  0.36776  24.05276  0.55142  6.34913  0.08065  2.69403  3.62800  0.01560
55 64  0.23007  33.59976  0.60347  8.10030  0.16629  3.33228  4.23000  0.02535
55 65  0.37754  23.61677  0.54639  6.27072  0.07591  2.71367  3.56400  0.01455
55 66  0.38015  23.47008  0.54245  6.27788  0.07724  2.74915  3.53600  0.01406
55 67  0.37758  23.59301  0.54004  6.34854  0.08221  2.80490  3.51000  0.01322
55 68  0.35448  25.01409  0.55050  6.62158  0.09486  2.89137  3.48500  0.01189
55 69  0.32252  27.45158  0.57657  6.92116  0.10075  2.88067  3.46100  0.01365
55 70  0.47119  18.37940  0.48811  5.63861  0.04058  2.23163  4.15100  0.01756
55 71  0.27161  30.39413  0.59387  7.50384  0.13452  3.08941  3.15700  0.01868
55 72  0.35748  25.04314  0.55194  6.61196  0.09099  2.77761  2.40900  0.00699
55 73  0.34482  25.88601  0.55629  6.79636  0.09952  2.82597  2.21700  0.00678
55 74  0.33930  26.23230  0.55654  6.90769  0.10503  2.84926  2.09700  0.00660
55 75  0.31435  27.96980  0.55532  7.32968  0.13098  3.06010  2.01100  0.00604
55 76  0.26234  32.33890  0.55673  8.24578  0.18107  3.39364  1.95100  0.00357
55 77  0.24406  34.25584  0.56714  8.54262  0.18926  3.39688  1.93300  0.00430
55 78  0.25099  34.11924  0.57009  8.39102  0.17919  3.32413  2.09800  0.00485
55 79  0.24811  34.40929  0.56692  8.50051  0.18486  3.36117  2.46700  0.00525
55 80  0.52782  16.78480  0.38529  5.66243  0.08678  2.83824  3.66300  0.01823
55 81  0.41622  21.01295  0.47746  6.55383  0.10624  2.88097  2.87500  0.01642
55 82  0.31308  27.38336  0.55001  7.56563  0.13683  2.99494  2.71300  0.01079
55 83  0.29270  29.01504  0.56117  7.86391  0.14604  3.03578  2.60000  0.01074
55 84  0.52761  17.19455  0.41964  5.46983  0.05323  2.21750  2.54400  0.01937
55 85  0.54013  16.92130  0.41087  5.35429  0.04880  2.21111  2.57200  0.01952
55 86  0.47353  19.29340  0.46729  5.85863  0.05928  2.23495  3.82400  0.01921
55 87  0.39616  22.95419  0.52189  6.51822  0.08188  2.43872  4.12800  0.01983
55 88  0.34007  26.55975  0.56102  7.10520  0.09899  2.56279  3.62830  0.02602
55 89  0.49649  17.98116  0.45068  5.70412  0.05363  2.06514  2.79500  0.01523
55 90  0.50087  17.87754  0.45070  5.64605  0.04974  1.95395  2.59900  0.01319
55 91  0.52039  17.55713  0.43214  5.42471  0.04787  2.34585  2.65200  0.01316
55 92  0.51762  18.31656  0.43811  5.38526  0.04468  2.35233  2.64800  0.01318
56 56  0.41827  20.93770  0.53752  5.61875  0.04628  1.79266  2.51800  0.01179
56 57  0.48857  18.47399  0.47605  5.05121  0.04121  1.36912  2.31600  0.01128
56 58  0.31861  26.76551  0.57693  6.80817  0.10431  2.73297  3.35000  0.01550
56 59  0.33965  25.53011  0.56889  6.56795  0.09144  2.67169  3.35900  0.01326
56 60  0.32361  26.82367  0.57660  6.75842  0.09978  2.77624  3.36600  0.01826
56 61  0.29363  29.21417  0.58559  7.16696  0.12072  2.96496  3.36400  0.02795
56 62  0.28059  30.38865  0.58487  7.39792  0.13445  3.09482  3.35700  0.03196
56 63  0.27393  31.03118  0.58088  7.55448  0.14507  3.19873  3.34600  0.03320
56 64  0.31845  25.78430  0.56514  6.99230  0.11664  3.08134  2.65600  0.00607
56 65  0.26450  31.95116  0.56981  7.83942  0.16550  3.37727  3.31800  0.03165
56 66  0.26166  32.23869  0.56597  7.94510  0.17217  3.42871  3.30200  0.02888
56 67  0.25569  32.90578  0.56830  8.05908  0.17579  3.44785  3.28500  0.02612
56 68  0.26094  32.65020  0.57680  7.91634  0.16204  3.35752  3.26800  0.02213
56 69  0.29554  29.91407  0.58827  7.26323  0.11601  3.02691  3.25100  0.01674
56 70  0.38230  22.54372  0.55399  6.35068  0.06351  2.54805  3.95700  0.01269
56 71  0.38178  22.61520  0.55852  6.19853  0.06074  2.38267  2.29000  0.00803
56 72  0.35723  25.21735  0.55846  6.59173  0.08512  2.71319  2.05800  0.00687
56 73  0.35496  25.37743  0.56395  6.61783  0.08254  2.61985  1.94300  0.00737
56 74  0.32472  27.39053  0.56297  7.09458  0.11324  2.94075  1.86000  0.00622
56 75  0.28570  30.41679  0.56318  7.75253  0.15172  3.22814  1.80700  0.00405
56 76  0.26538  32.35540  0.57346  8.06873  0.16232  3.23877  1.78000  0.00376
56 77  0.24110  34.82393  0.57013  8.57667  0.18924  3.43091  1.81900  0.00418
56 78  0.25255  34.14674  0.57203  8.34184  0.17558  3.35136  1.98900  0.00459
56 79  0.26394  32.95938  0.56744  8.19099  0.16847  3.31471  2.30700  0.00635
56 80  0.44918  19.51477  0.45467  6.26735  0.09613  2.87363  2.99800  0.01744
56 81  0.35905  24.22449  0.52822  7.01952  0.11267  2.92256  2.53800  0.01391
56 82  0.31050  27.76714  0.56676  7.48776  0.12278  2.90599  2.42100  0.00944
56 83  0.36627  24.00584  0.53505  6.90043  0.09882  2.70586  2.31500  0.01484
56 84  0.32457  26.77222  0.54974  7.43785  0.12495  2.96302  2.32000  0.01241
56 85  0.52959  17.23903  0.43608  5.35610  0.03543  1.79139  2.41700  0.02014
56 86  0.34767  25.88322  0.56541  6.95455  0.08700  2.50419  3.50809  0.02203
56 87  0.31762  28.20567  0.58157  7.28808  0.10067  2.61739  4.03200  0.02113
56 88  0.45998  19.93182  0.48649  5.94722  0.05441  2.06390  2.66700  0.01625
56 89  0.50848  17.65689  0.45424  5.54123  0.03973  1.67613  2.43000  0.01404
56 90  0.48506  18.43719  0.47270  5.73899  0.04487  1.74535  2.30200  0.01287
56 91  0.51446  17.87721  0.44359  5.45951  0.04294  2.21309  2.20600  0.01434
56 92  0.47792  19.80994  0.45256  5.85321  0.06995  2.69452  2.18000  0.01336
57 57  0.50545  18.43469  0.46332  4.68550  0.04144  1.10443  2.21400  0.01027
57 58  0.35500  23.89711  0.52194  6.76119  0.12344  2.64997  2.95600  0.01310
57 59  0.29662  27.54553  0.54691  7.55727  0.15668  2.89152  2.97500  0.01913
57 60  0.27098  29.51374  0.55606  7.96452  0.17306  3.02018  3.01700  0.01961
57 61  0.25896  30.63730  0.56009  8.16602  0.18098  3.09949  3.04000  0.01857
57 62  0.25246  31.37291  0.56237  8.27654  0.18516  3.15686  3.05100  0.01738
57 63  0.25072  31.74245  0.56335  8.29987  0.18588  3.19484  3.05600  0.01575
57 64  0.27079  28.54000  0.55682  7.95315  0.17270  3.18011  2.23000  0.00769
57 65  0.24897  32.44539  0.56808  8.27898  0.18287  3.23705  3.05400  0.01327
57 66  0.24982  32.70896  0.57211  8.21598  0.17798  3.23238  3.04900  0.01382
57 67  0.25131  32.90402  0.57655  8.14111  0.17204  3.21485  3.04300  0.01472
57 68  0.26632  31.72874  0.57666  7.86508  0.15694  3.13473  3.03500  0.01431
57 69  0.30249  28.84592  0.57245  7.28646  0.12504  2.92247  3.02600  0.01049
57 70  0.40729  21.17490  0.50802  6.34504  0.08458  2.64322  3.22500  0.00962
57 71  0.39612  21.71531  0.53859  6.11515  0.06720  2.25135  2.13600  0.01020
57 72  0.34304  26.00576  0.54783  6.87158  0.11029  2.76321  1.97300  0.00639
57 73  0.31818  27.72904  0.55409  7.24469  0.12877  2.90159  1.88500  0.00537
57 74  0.30325  28.92654  0.56420  7.44641  0.13417  2.88771  1.83300  0.00483
57 75  0.26616  32.11868  0.57100  8.07478  0.16423  3.08965  1.80300  0.00302
57 76  0.25007  33.77028  0.57364  8.38038  0.17724  3.17990  1.81000  0.00289
57 77  0.23840  35.09543  0.57518  8.62019  0.18700  3.24447  1.88700  0.00297
57 78  0.24446  35.12857  0.57866  8.46441  0.17729  3.17232  2.07700  0.00291
57 79  0.24646  34.92392  0.57288  8.49737  0.18064  3.20436  2.33300  0.00437
57 80  0.29865  28.20837  0.53845  7.90514  0.16285  3.10930  2.68300  0.00951
57 81  0.31051  27.37518  0.53525  7.74700  0.15420  3.04217  2.44600  0.01035
57 82  0.28449  29.62859  0.55689  8.02497  0.15866  3.01484  2.33700  0.00786
57 83  0.27310  30.48764  0.54836  8.35045  0.17786  3.17605  2.25500  0.00920
57 84  0.31385  27.29706  0.52273  7.85116  0.16249  3.09798  2.26900  0.01341
57 85  0.55114  16.89076  0.40844  5.12675  0.04177  1.85369  2.39600  0.01776
57 86  0.50288  18.40045  0.43053  5.64718  0.06697  2.25936  3.03200  0.01523
