# Z1 Z2     a1        b1       a2       b2       a3       b3  rmax[A]    error
 4 36  0.54458  12.32178  0.44555  3.41567  9.99990  0.01454  3.06300  0.02755
 4 37  0.18313  25.76878  0.46054  8.24946  0.35140  3.04473  2.89000  0.02270
 4 38  0.45908  14.68718  0.49986  3.94818  0.04145  1.47615  4.50000  0.02602
 4 39  0.02301 144.10447  0.45932 13.74993  0.51325  3.62225  1.99800  0.03285
 4 40  0.01696 193.86726  0.43761 14.91537  0.54404  3.72172  1.77500  0.03488
 4 41  0.04885  67.58647  0.45167 12.74839  0.50312  3.53417  1.62800  0.02057
 4 42  0.07258  48.95411  0.42880 12.24575  0.50221  3.57876  1.52400  0.01578
 4 43  0.07747  46.67890  0.40372 12.56352  0.51967  3.73058  1.45400  0.01453
 4 44  0.15615  31.04317  0.35182 10.47681  0.49283  3.69854  1.41500  0.01047
 4 45  0.16755  31.29376  0.40638  9.30310  0.43243  3.39414  1.39800  0.01140
 4 46  0.14172  35.99638  0.47194  9.32319  0.39787  3.12192  1.42400  0.01311
 4 47  0.06498  59.17046  0.43316 12.69103  0.49965  3.69830  1.74600  0.01599
 4 48  0.43516  16.39095  0.53237  4.12081  0.03138  1.69430  2.72100  0.01718
 4 49  0.42249  17.03605  0.55727  4.15776  9.99990  0.02723  2.12500  0.01704
 4 50  0.41422  17.50381  0.56071  4.23193  9.99990  0.03184  1.86800  0.01740
 4 51  0.05032  73.77506  0.42473 13.97387  0.51454  3.82188  1.71600  0.01653
 4 52  0.05703  66.97599  0.42393 13.72014  0.50785  3.79223  1.62200  0.01696
 4 53  0.38047  19.33678  0.56964  4.57589  9.99990  0.05192  1.69800  0.01387
 4 54  0.53193  13.93715  0.45689  3.47602  9.99990  0.01486  3.18900  0.02874
 4 55  0.22067  29.06673  0.52151  7.18160  0.25547  2.72136  2.99900  0.02365
 4 56  0.10732  49.88737  0.51004  9.98032  0.37885  3.26730  2.24300  0.03066
 4 57  0.12412  41.35598  0.41506 11.31041  0.45771  3.36267  2.01100  0.02124
 4 58  0.18676  33.03794  0.45613  8.33961  0.35246  3.48123  3.03100  0.02186
 4 59  0.19073  32.71944  0.46822  8.16362  0.33688  3.47320  2.98500  0.02331
 4 60  0.15370  38.95171  0.48166  8.93709  0.36072  3.58201  2.96400  0.02110
 4 61  0.12419  46.20743  0.49047  9.66855  0.38158  3.68627  2.94800  0.01838
 4 62  0.10028  54.84437  0.49509 10.37850  0.40094  3.79070  2.93500  0.02059
 4 63  0.08683  61.95515  0.49679 10.84765  0.41271  3.87318  2.92400  0.02617
 4 64  0.08672  61.42928  0.51063 10.64325  0.40055  3.84872  2.75100  0.03323
 4 65  0.07765  68.67747  0.50126 11.21513  0.41740  3.97034  2.90600  0.03234
 4 66  0.08009  67.54508  0.50998 11.05532  0.40625  3.96544  2.89900  0.02974
 4 67  0.08578  64.42088  0.52288 10.73901  0.38768  3.92647  2.89300  0.02579
 4 68  0.09455  59.94445  0.53692 10.34266  0.36490  3.85924  2.88700  0.02214
 4 69  0.11311  52.09415  0.56041  9.64922  0.32289  3.68039  2.88300  0.01663
 4 70  0.53989  13.80390  0.44899  4.33286  9.99990  0.01376  3.35000  0.02349
 4 71  0.06850  79.49557  0.53369 11.30816  0.39534  3.89479  2.06300  0.02430
 4 72  0.05847  88.99271  0.51098 12.41894  0.42917  4.02321  1.78500  0.03098
 4 73  0.07571  71.22611  0.52999 11.53022  0.39459  3.85191  1.64400  0.02077
 4 74  0.09653  58.23064  0.53680 10.80921  0.36768  3.73751  1.54900  0.01180
 4 75  0.09553  58.31053  0.52227 11.07814  0.38148  3.85018  1.48900  0.00984
 4 76  0.10564  53.68626  0.51497 10.89648  0.37776  3.87006  1.45300  0.00642
 4 77  0.12674  47.13741  0.54223 10.06108  0.33219  3.56897  1.44300  0.00756
 4 78  0.14649  42.88869  0.58674  9.22489  0.27377  3.06819  1.48000  0.00921
 4 79  0.09217  61.43540  0.55489 11.10001  0.35221  3.57910  1.76600  0.01224
 4 80  0.15532  39.39541  0.53346  9.68222  0.30935  3.41714  2.76400  0.01499
 4 81  0.16483  37.64643  0.52905  9.56352  0.30356  3.37343  2.19900  0.01658
 4 82  0.10889  52.50528  0.54576 10.92775  0.34115  3.51701  1.95800  0.01429
 4 83  0.09875  56.51313  0.53689 11.44003  0.35887  3.60050  1.80900  0.01411
 4 84  0.48549  17.22675  0.48367  4.58739  9.99990  0.04058  1.73000  0.01635
 4 85  0.62186  13.49430  0.37088  3.57659  0.00000  1.00000  1.81000  0.02624
 4 86  0.73351  11.01706  0.26454  2.90351  0.00000  1.00000  3.24600  0.03842
 4 87  0.56359  15.22005  0.40788  3.97772  0.02871  1.28499  3.34200  0.01817
 4 88  0.16004  39.82095  0.53445  9.99989  0.30272  3.10267  2.30900  0.01944
 4 89  0.15190  40.36902  0.53086 10.29243  0.31486  3.15112  2.11400  0.01485
 4 90  0.15476  39.72487  0.52248 10.36955  0.32109  3.17030  1.98500  0.01430
 4 91  0.30131  25.63936  0.44087  7.58905  0.26039  3.17041  1.87900  0.01613
 4 92  0.30222  26.29083  0.45508  7.40816  0.24597  3.13580  1.85900  0.01445
 5  5  0.83888   6.11682  9.99990  0.10454  0.00000  1.00000  1.21400  0.01938
 5  6  0.73472   7.33080  9.99990  0.19183  0.00000  1.00000  1.04100  0.02430
 5  7  0.68374   8.19495  9.99990  0.22909  0.00000  1.00000  0.92700  0.02643
 5  8  0.59971   9.59314  9.99990  0.29562  0.00000  1.00000  0.86800  0.02126
 5  9  0.52094  10.86596  1.60660  1.05737  0.00000  1.00000  0.89700  0.01675
 5 10  0.36605  25.46898  0.63240  3.83469  0.00000  1.00000  2.53100  0.08749
 5 11  0.18615  24.41855  0.79057  4.33190  0.00000  1.00000  1.88800  0.02439
 5 12  0.15997  27.59574  0.77429  4.79013  9.99990  0.05245  1.95700  0.02719
 5 13  0.17094  26.67793  0.75455  4.82914  9.99990  0.05780  1.58700  0.02365
 5 14  0.18212  25.63359  0.75343  4.74020  9.99990  0.04480  1.38900  0.01822
 5 15  0.14201  30.58190  0.74815  5.33010  9.99990  0.08805  1.26400  0.01988
 5 16  0.10036  39.44802  0.73360  6.15547  9.99990  0.12369  1.20500  0.02137
 5 17  0.07244  51.06317  0.72080  6.85870  9.99990  0.15174  1.24800  0.02052
 5 18  0.42024  13.05719  0.58101  3.28843  0.00000  1.00000  2.31200  0.03671
 5 19  0.39441  13.66665  0.60025  3.51816  0.00000  1.00000  2.06600  0.03254
 5 20  0.35499  15.17152  0.64081  3.72958  0.00000  1.00000  1.82700  0.03760
 5 21  0.39936  13.74615  0.61407  3.51270  0.00000  1.00000  1.43800  0.03039
 5 22  0.03824  79.71488  0.43634 10.87173  0.54511  3.30597  1.26600  0.01892
 5 23  0.03802  80.72394  0.41684 11.22231  0.55911  3.51726  1.22300  0.01700
 5 24  0.03880  80.61550  0.40471 11.41018  0.56539  3.69747  1.18500  0.01490
 5 25  0.04322  76.22875  0.42621 10.88384  0.54052  3.68486  1.15300  0.01243
 5 26  0.04335  76.72720  0.44344 10.75464  0.52837  3.64243  1.14500  0.01062
 5 27  0.03041 104.71119  0.42354 11.87022  0.56109  3.78897  1.15000  0.01363
 5 28  0.35619  15.67324  0.64273  4.32946  0.00000  1.00000  1.19800  0.01750
 5 29  0.32710  17.17902  0.66406  4.53779  0.00000  1.00000  1.39200  0.01621
 5 30  0.30114  18.33712  0.67072  4.85697  9.99990  0.03786  1.74300  0.01570
 5 31  0.30178  18.39525  0.66188  4.96550  9.99990  0.04328  1.54700  0.01482
 5 32  0.27922  19.91293  0.66971  5.19340  9.99990  0.05899  1.44000  0.01586
 5 33  0.26519  21.14513  0.66995  5.36892  9.99990  0.07289  1.35600  0.01511
 5 34  0.24873  22.32613  0.66720  5.64910  9.99990  0.08369  1.31900  0.01331
 5 35  0.24380  22.87108  0.65651  5.81506  9.99990  0.09417  1.39300  0.01219
 5 36  0.06983  53.48321  0.52721 10.29945  0.40351  3.17357  2.32900  0.01819
 5 37  0.07903  47.69744  0.49950 10.47162  0.41955  3.28517  2.14100  0.01630
 5 38  0.04276  77.62132  0.47620 12.30840  0.47862  3.51951  1.96300  0.02241
 5 39  0.06525  53.84243  0.46408 11.73825  0.47411  3.44395  1.55200  0.01983
 5 40  0.16721  29.17942  0.42874  9.08957  0.40901  3.22956  1.38500  0.01137
 5 41  0.20536  26.66406  0.44247  7.99733  0.36200  3.02270  1.33600  0.00962
 5 42  0.21036  26.65365  0.43575  7.93577  0.36208  3.08954  1.29200  0.00885
 5 43  0.23805  25.56655  0.54080  6.64609  0.25396  2.24835  1.25700  0.00802
 5 44  0.20807  28.22518  0.53705  7.24766  0.29372  2.34523  1.24300  0.00789
 5 45  0.15062  35.07276  0.53356  8.57411  0.35947  2.53540  1.23800  0.01099
 5 46  0.07586  53.82397  0.45245 11.90147  0.48097  3.50228  1.34700  0.01470
 5 47  0.03936  87.07518  0.41985 14.43888  0.53906  3.89230  1.60800  0.01544
 5 48  0.08378  49.46041  0.40632 12.50471  0.50592  3.81687  1.93500  0.01655
 5 49  0.06941  56.99810  0.40855 13.15847  0.51460  3.89916  1.72700  0.01516
 5 50  0.39066  18.50914  0.57847  4.45423  9.99990  0.04124  1.62600  0.01518
 5 51  0.08215  52.41106  0.42517 12.38243  0.48668  3.72959  1.55000  0.01267
 5 52  0.37227  19.40140  0.57623  4.72533  9.99990  0.05693  1.51700  0.01267
 5 53  0.36673  19.69767  0.57290  4.84226  9.99990  0.06226  1.62000  0.01191
 5 54  0.26382  24.82524  0.46835  7.03930  0.27020  2.65147  2.35600  0.01204
 5 55  0.20496  31.12775  0.56187  7.24647  0.23675  2.55744  2.04700  0.01155
 5 56  0.17230  35.60339  0.55305  7.95919  0.27834  2.80717  1.71600  0.01603
 5 57  0.21900  29.10135  0.40631  8.44559  0.37578  3.09680  1.61400  0.01324
 5 58  0.05192  86.62619  0.44051 13.45753  0.50424  3.98810  2.15600  0.02796
 5 59  0.07000  69.20471  0.45591 12.22782  0.47177  3.91049  2.16500  0.02380
 5 60  0.07203  68.63582  0.46578 11.96612  0.46035  3.91148  2.17400  0.02185
 5 61  0.06446  76.16964  0.47014 12.23818  0.46369  3.96690  2.18300  0.02690
 5 62  0.05785  84.32500  0.46962 12.58170  0.47075  4.03924  2.19000  0.03456
 5 63  0.05505  88.85458  0.46862 12.77352  0.47444  4.09930  2.19700  0.03895
 5 64  0.16588  37.39218  0.63921  7.73181  0.21018  2.57086  1.58200  0.00884
 5 65  0.06237  80.96731  0.47767 12.34006  0.45782  4.13187  2.20900  0.03033
 5 66  0.06583  78.04604  0.48422 12.12029  0.44768  4.13317  2.21500  0.02478
 5 67  0.07291  72.34699  0.49314 11.72020  0.43154  4.11008  2.22000  0.01871
 5 68  0.08995  61.47873  0.50733 10.93022  0.40012  4.02422  2.22600  0.01324
 5 69  0.12862  46.57410  0.53076  9.57064  0.33765  3.81066  2.23400  0.01071
 5 70  0.66678  11.19012  0.32949  3.73083  0.00000  1.00000  2.50400  0.03923
 5 71  0.08201  67.26223  0.52645 10.98025  0.39203  3.86741  1.56600  0.01596
 5 72  0.11875  49.57079  0.53749 10.03513  0.34467  3.67590  1.40100  0.00646
 5 73  0.12482  47.66825  0.53610  9.94642  0.33957  3.66945  1.35900  0.00533
 5 74  0.13277  45.47878  0.53547  9.79662  0.33180  3.65117  1.32400  0.00470
 5 75  0.15372  40.89325  0.55477  9.16141  0.29389  3.42012  1.29600  0.00491
 5 76  0.16270  39.46221  0.58302  8.80996  0.26390  3.06504  1.28600  0.00501
 5 77  0.14287  44.04594  0.59893  9.20161  0.27417  2.92879  1.28600  0.00800
 5 78  0.09946  57.87724  0.54540 10.95637  0.35904  3.58511  1.39400  0.01077
 5 79  0.07901  69.13954  0.51937 12.07937  0.40058  3.85758  1.65400  0.01032
 5 80  0.11169  50.52550  0.51436 11.10046  0.37164  3.75634  1.98300  0.01133
 5 81  0.13394  43.86626  0.50275 10.64554  0.35959  3.72037  1.79700  0.01484
 5 82  0.19238  33.69694  0.49474  9.29211  0.31041  3.44823  1.71100  0.01305
 5 83  0.14710  41.30955  0.50778 10.34574  0.34208  3.56109  1.64200  0.00954
 5 84  0.35815  21.88519  0.51620  6.14607  0.13119  2.16810  1.61500  0.01136
 5 85  0.38767  20.77051  0.53310  5.64217  0.10527  1.32015  1.73200  0.01096
 5 86  0.31437  24.35239  0.51335  6.89713  0.17434  2.45556  2.40500  0.01046
 5 87  0.23600  29.90745  0.50984  8.41797  0.25286  2.95012  2.59300  0.00930
 5 88  0.24975  28.88176  0.50875  8.18201  0.24176  2.83066  1.85800  0.01001
 5 89  0.24624  28.56056  0.49541  8.40024  0.25815  2.93285  1.71600  0.01073
 5 90  0.39677  20.69010  0.51069  5.65530  0.12054  1.42047  1.64400  0.01011
 5 91  0.38876  21.48994  0.55786  5.44611  0.16999  0.67765  1.46800  0.00886
 5 92  0.53368  15.91255  0.46088  4.20402  0.00000  1.00000  1.44700  0.02219
 6  6  0.67836   8.19131  9.99990  0.23484  0.00000  1.00000  0.91300  0.02410
 6  7  0.59399   9.61110  9.99669  0.21067  9.99840  0.21079  0.83800  0.01827
 6  8  0.53625  10.79077  9.99804  0.24710  9.99936  0.24708  0.79900  0.01390
 6  9  0.36021  14.38901  0.81524  2.68709  0.00000  1.00000  0.91100  0.01428
 6 10  0.19778  26.94792  0.80032  4.24451  0.00000  1.00000  2.41900  0.02871
 6 11  0.17387  26.08260  0.80377  4.47338  0.00000  1.00000  1.67100  0.01809
 6 12  0.15804  27.92225  0.78282  4.83537  9.99990  0.05224  1.62300  0.02271
 6 13  0.16573  27.86746  0.77082  4.86805  9.99990  0.05179  1.39800  0.01847
 6 14  0.14001  30.93959  0.75281  5.37952  9.99990  0.09217  1.24300  0.01918
 6 15  0.09461  40.67356  0.74503  6.20088  9.99990  0.12398  1.15600  0.02258
 6 16  0.07134  50.92817  0.72878  6.84789  9.99990  0.15048  1.12100  0.02376
 6 17  0.06363  56.78550  0.71518  7.20455  9.99990  0.17005  1.20300  0.01917
 6 18  0.41851  13.18152  0.58958  3.35748  0.00000  1.00000  1.82500  0.03318
 6 19  0.40072  13.70153  0.60445  3.51255  0.00000  1.00000  1.72200  0.02811
 6 20  0.40225  13.80109  0.61328  3.48790  0.00000  1.00000  1.45200  0.02611
 6 21  0.03070  92.73663  0.45967 10.96433  0.54019  3.14220  1.22400  0.01633
 6 22  0.04094  73.23115  0.49222 10.16701  0.50367  3.01195  1.14700  0.01267
 6 23  0.04197  73.04013  0.48752 10.26778  0.50302  3.13466  1.10900  0.01149
 6 24  0.04101  76.62107  0.49588 10.32339  0.50148  3.13501  1.09100  0.01043
 6 25  0.03205  95.47340  0.44059 11.51274  0.55172  3.56316  1.08100  0.01132
 6 26  0.02236 132.09847  0.38808 13.18518  0.60511  3.92879  1.08000  0.01423
 6 27  0.35001  16.23806  0.65721  4.26661  0.00000  1.00000  1.09100  0.01735
 6 28  0.29843  18.82722  0.69694  4.63808  0.00000  1.00000  1.17100  0.01830
 6 29  0.30148  18.92856  0.68942  4.68630  0.00000  1.00000  1.31400  0.01649
 6 30  0.27756  20.23300  0.69269  5.00561  9.99990  0.04241  1.48900  0.01572
 6 31  0.26043  21.37444  0.69270  5.26271  9.99990  0.05976  1.40500  0.01606
 6 32  0.25488  22.01278  0.68623  5.39731  9.99990  0.07234  1.31400  0.01456
 6 33  0.22729  24.06888  0.68843  5.80425  9.99990  0.08886  1.25500  0.01414
 6 34  0.20930  25.63090  0.68337  6.14957  9.99990  0.10462  1.24100  0.01399
 6 35  0.23517  23.99772  0.66109  5.91555  9.99990  0.10183  1.35200  0.01213
 6 36  0.07657  49.50380  0.50078 10.49981  0.42634  3.28468  1.88400  0.01811
 6 37  0.10862  38.62234  0.48521  9.81609  0.41058  3.23205  1.78900  0.01484
 6 38  0.08669  44.59611  0.46392 10.89266  0.45526  3.38409  1.58700  0.01684
 6 39  0.19215  27.87748  0.50997  7.69707  0.32038  2.63518  1.35500  0.01022
 6 40  0.20860  26.77356  0.54840  7.15179  0.28146  2.22696  1.27300  0.00861
 6 41  0.22298  26.17256  0.60324  6.58982  0.29408  1.37911  1.23000  0.00772
 6 42  0.20263  27.89480  0.59234  7.03627  0.30261  1.66189  1.20600  0.00825
 6 43  0.16150  32.42679  0.54600  8.16327  0.34034  2.43015  1.18800  0.00909
 6 44  0.10730  42.21859  0.50098 10.00346  0.42051  3.02894  1.18300  0.01156
 6 45  0.07656  52.98396  0.47133 11.48062  0.47077  3.37526  1.21100  0.01242
 6 46  0.04025  85.64477  0.42410 14.11826  0.53915  3.87532  1.34200  0.01368
 6 47  0.03747  91.02019  0.41242 14.62758  0.54827  3.99584  1.54000  0.01235
 6 48  0.06017  62.21632  0.40901 13.48331  0.52664  3.95451  1.69000  0.01297
 6 49  0.46714  15.31878  0.52797  3.93825  0.00000  1.00000  1.59400  0.01765
 6 50  0.07885  53.41490  0.42806 12.33822  0.48926  3.79026  1.50200  0.01102
 6 51  0.12380  39.69142  0.42694 10.72005  0.44150  3.64446  1.44400  0.01110
 6 52  0.34714  20.37343  0.58727  5.07009  9.99990  0.06912  1.44200  0.01141
 6 53  0.56934  13.00521  0.42782  3.36641  0.00000  1.00000  1.54000  0.02435
 6 54  0.21127  28.18551  0.47698  8.17319  0.31761  2.80842  1.93000  0.01267
 6 55  0.20289  31.45142  0.59659  7.10338  0.21708  2.24967  1.72500  0.01061
 6 56  0.18548  33.79364  0.58984  7.51573  0.24531  2.36833  1.49600  0.01144
 6 57  0.32128  22.93002  0.58101  5.34466  0.29046  0.72370  1.45800  0.00883
 6 58  0.17270  35.70924  0.56720  7.99100  0.27400  2.77494  1.57700  0.00887
 6 59  0.16630  36.93426  0.56603  8.15130  0.27943  2.89199  1.55400  0.00952
 6 60  0.15179  39.80477  0.55783  8.54501  0.29915  3.09189  1.54200  0.01083
 6 61  0.16043  38.53354  0.57527  8.24807  0.27449  2.99267  1.54000  0.01063
 6 62  0.15332  40.01937  0.57213  8.46612  0.28416  3.08861  1.56900  0.01067
 6 63  0.11636  49.21144  0.53217  9.76414  0.35632  3.54397  1.60700  0.01587
 6 64  0.18772  33.66430  0.67935  7.19156  0.19172  1.63044  1.33500  0.00713
 6 65  0.08909  59.87679  0.49125 11.19360  0.42043  3.96690  1.67900  0.01330
 6 66  0.07598  68.02174  0.47864 11.90782  0.44485  4.12197  1.71900  0.01519
 6 67  0.06552  77.25148  0.46865 12.54577  0.46417  4.24831  1.75900  0.01757
 6 68  0.07586  68.78933  0.47137 12.08177  0.45062  4.23832  1.80900  0.01181
 6 69  0.09327  58.58166  0.47627 11.37074  0.42765  4.18834  1.88400  0.00902
 6 70  0.10656  52.10393  0.49202 10.75324  0.39810  4.11455  2.07500  0.01453
 6 71  0.11922  49.11304  0.54065  9.69419  0.34358  3.63360  1.37000  0.00559
 6 72  0.14324  43.19075  0.54292  9.33674  0.31791  3.51661  1.29000  0.00525
 6 73  0.17163  37.87165  0.58974  8.39830  0.25033  2.99043  1.25500  0.00546
 6 74  0.15934  40.30734  0.58983  8.70220  0.26371  3.02986  1.23900  0.00581
 6 75  0.15453  41.37275  0.58820  8.87816  0.27227  3.02431  1.22900  0.00595
 6 76  0.13071  47.25954  0.56779  9.69065  0.31445  3.26851  1.22700  0.00703
 6 77  0.10266  56.81337  0.53481 10.88070  0.36912  3.64503  1.25500  0.00787
 6 78  0.08262  67.22506  0.50066 12.08407  0.41804  3.95589  1.39200  0.00874
 6 79  0.08899  63.07289  0.49522 11.96841  0.41472  3.97975  1.60300  0.00754
 6 80  0.13046  44.97904  0.49081 10.73510  0.37659  3.84106  1.75500  0.00915
 6 81  0.25036  27.91012  0.48398  8.01068  0.26601  3.30790  1.67400  0.01210
 6 82  0.16173  39.04430  0.50962  9.76071  0.32754  3.53726  1.58900  0.00797
 6 83  0.23025  30.04957  0.51210  8.28076  0.25562  3.19364  1.53400  0.00939
 6 84  0.36599  21.51621  0.55633  5.81269  0.11288  1.24542  1.54400  0.01092
 6 85  0.35364  22.22292  0.55464  6.00506  0.12068  1.43057  1.63900  0.01044
 6 86  0.25904  28.17550  0.54375  7.61699  0.20187  2.57796  1.99600  0.01091
 6 87  0.13956  44.82733  0.55789 10.12972  0.30299  3.17062  2.17700  0.01552
 6 88  0.24312  29.48596  0.53060  8.11549  0.23162  2.70522  1.66500  0.00912
 6 89  0.35938  21.99578  0.53217  6.11731  0.13823  1.55750  1.55800  0.00981
 6 90  0.37009  21.75353  0.54818  5.84172  0.17269  0.90382  1.51400  0.00957
 6 91  0.34737  23.57938  0.59780  5.80582  9.99990  0.06913  1.33800  0.00959
 6 92  0.34770  24.08677  0.60098  5.77922  9.99990  0.06679  1.32300  0.00908
 7  7  0.52754  10.76703  9.99990  0.36732  0.00000  1.00000  0.77600  0.01344
 7  8  0.39026  13.53162  0.89930  2.31059  0.00000  1.00000  0.82700  0.01231
 7  9  0.29012  17.05460  0.78958  3.37866  0.00000  1.00000  0.94500  0.01150
 7 10  0.16769  30.21281  0.83083  4.38842  0.00000  1.00000  2.31400  0.02590
 7 11  0.16516  28.21449  0.81504  4.57009  0.00000  1.00000  1.53100  0.01828
 7 12  0.15218  28.24072  0.79265  4.91865  9.99990  0.05326  1.44500  0.01903
 7 13  0.12384  34.66545  0.77595  5.47015  9.99990  0.08953  1.27300  0.02073
 7 14  0.09041  43.39968  0.75699  6.23050  9.99990  0.12223  1.15700  0.02459
 7 15  0.06341  55.00753  0.73889  6.94727  9.99990  0.15229  1.09000  0.02690
 7 16  0.04926  69.99613  0.71711  7.54503  9.99990  0.18269  1.10400  0.02231
 7 17  0.05513  62.11415  0.67478  7.81996  0.78163  0.94168  1.17100  0.02010
 7 18  0.42681  13.11831  0.59102  3.34562  0.00000  1.00000  1.54300  0.02786
 7 19  0.41092  13.70693  0.60784  3.44633  0.00000  1.00000  1.47500  0.02310
 7 20  0.38840  14.38841  0.62321  3.64541  0.00000  1.00000  1.30000  0.02242
 7 21  0.43990  13.05172  0.58303  3.42246  0.00000  1.00000  1.16000  0.01772
 7 22  0.03052  97.50077  0.49377 10.81681  0.52382  3.00243  1.10500  0.01247
 7 23  0.02402 121.11678  0.44353 11.96159  0.56181  3.43702  1.08600  0.01355
 7 24  0.02036 140.06392  0.39542 13.15923  0.60071  3.82379  1.07500  0.01406
 7 25  0.34675  16.21522  0.66125  4.21803  0.00000  1.00000  1.07100  0.01576
 7 26  0.32127  17.56414  0.68511  4.39566  0.00000  1.00000  1.07900  0.01643
 7 27  0.28152  19.83624  0.71454  4.71850  0.00000  1.00000  1.11600  0.01714
 7 28  0.27088  20.69434  0.71986  4.86303  0.00000  1.00000  1.17900  0.01573
 7 29  0.26220  21.39182  0.71093  5.05885  9.99990  0.04403  1.28000  0.01558
 7 30  0.24680  22.58016  0.71220  5.29180  9.99990  0.05760  1.38300  0.01427
 7 31  0.23201  23.68624  0.70734  5.57149  9.99990  0.07716  1.32000  0.01372
 7 32  0.22146  24.53340  0.70128  5.81929  9.99990  0.08610  1.24200  0.01306
 7 33  0.18788  27.72974  0.70309  6.36080  9.99990  0.10947  1.19900  0.01467
 7 34  0.19670  26.96262  0.68678  6.38518  9.99990  0.11530  1.23700  0.01210
 7 35  0.20159  26.79604  0.63982  6.59533  0.29247  1.23346  1.32500  0.01199
 7 36  0.08396  47.06610  0.49668 10.33794  0.42718  3.29799  1.64500  0.01624
 7 37  0.12367  35.76336  0.48614  9.48981  0.40263  3.14533  1.57700  0.01177
 7 38  0.11605  37.67155  0.46260  9.97543  0.42877  3.33600  1.43300  0.01189
 7 39  0.15697  32.27005  0.51651  8.43087  0.34964  2.78037  1.28900  0.01050
