# fitted for a_NLH (0.5 0.5)
# Z1 Z2 a b c d relerr(%)
19 48  0.29363 -1.68294  6.37265 -0.99229  0.78616
19 49  0.29463 -1.68431  6.48616 -0.99256  1.25461
19 50  0.28720 -1.68831  6.59935 -0.99212  1.63156
19 51  0.26582 -1.69720  6.66080 -0.99633  1.51327
19 52  0.26764 -1.69409  6.67588 -0.99991  1.85642
19 53  0.29683 -1.67593  6.51997 -1.00599  1.63483
19 54  0.26330 -1.66760  6.50419 -1.00496  2.38969
19 55  0.30479 -1.65951  6.40884 -0.99517  2.66535
19 56  0.30413 -1.66525  6.44181 -0.99658  2.84155
19 57  0.22636 -1.69771  6.58748 -1.00643  2.61459
19 58  0.42999 -1.63197  6.40354 -0.96163  2.07363
19 59  0.44981 -1.63043  6.39852 -0.95634  1.98477
19 60  0.46530 -1.62941  6.39806 -0.95232  1.91115
19 61  0.47340 -1.62995  6.40357 -0.95008  1.86768
19 62  0.47966 -1.63062  6.40768 -0.94864  1.89141
19 63  0.48484 -1.63130  6.41346 -0.94731  1.88093
19 64  0.36470 -1.66932  6.43139 -0.97578  2.13514
19 65  0.49164 -1.63266  6.43207 -0.94513  2.01881
19 66  0.49245 -1.63343  6.44179 -0.94472  2.11421
19 67  0.48466 -1.63569  6.46004 -0.94667  2.24978
19 68  0.46556 -1.63979  6.48416 -0.95268  2.51306
19 69  0.44643 -1.64228  6.48535 -0.96194  2.88798
19 70  0.52869 -1.61235  6.24889 -0.95699  1.95661
19 71  0.34889 -1.67230  6.42248 -0.98864  2.67939
19 72  0.36829 -1.67264  6.62058 -0.97687  2.91383
19 73  0.37000 -1.67813  6.69243 -0.97538  2.90332
19 74  0.36084 -1.68489  6.73728 -0.97733  2.86921
19 75  0.35148 -1.69069  6.77226 -0.97914  2.81311
19 76  0.34008 -1.69618  6.80238 -0.98165  2.74986
19 77  0.31987 -1.70361  6.84132 -0.98508  2.77995
19 78  0.33285 -1.69141  6.79359 -0.98188  2.76852
19 79  0.35026 -1.67654  6.73324 -0.97606  2.57262
19 80  0.36233 -1.65797  6.51566 -0.97695  2.09560
19 81  0.37604 -1.65467  6.55101 -0.97650  2.29787
19 82  0.34206 -1.66352  6.60429 -0.98716  2.65357
19 83  0.33818 -1.66567  6.61933 -0.98991  2.60581
19 84  0.35217 -1.65933  6.62423 -0.98861  2.77612
19 85  0.41347 -1.63723  6.56858 -0.97827  2.63176
19 86  0.38601 -1.62431  6.44479 -0.98551  3.14211
19 87  0.34263 -1.63717  6.48875 -0.99528  3.37464
19 88  0.31421 -1.65040  6.52638 -1.00286  3.39651
19 89  0.29803 -1.66095  6.47316 -1.01316  3.41172
19 90  0.28303 -1.67058  6.51926 -1.01761  3.35248
19 91  0.32965 -1.66870  6.32863 -0.99931  1.35652
19 92  0.32958 -1.67163  6.43845 -0.99138  1.33632
20 20  0.34884 -1.66277  6.10183 -0.97949  1.64239
20 21  0.24326 -1.72873  6.32465 -1.01389  0.83635
20 22  0.23533 -1.74620  6.39781 -1.02622  2.43424
20 23  0.27083 -1.74183  6.43465 -1.01977  2.27725
20 24  0.25516 -1.75543  6.24323 -1.04269  1.07696
20 25  0.28993 -1.74842  6.37699 -1.02183  1.25954
20 26  0.30622 -1.74703  6.47209 -1.00932  1.35277
20 27  0.31408 -1.74503  6.58101 -1.00038  2.20626
20 28  0.31622 -1.73794  6.39790 -1.01042  1.15555
20 29  0.37318 -1.70273  6.42699 -0.97845  1.50067
20 30  0.46569 -1.64541  6.10721 -0.95479  1.07841
20 31  0.39313 -1.67404  6.31202 -0.97911  1.96966
20 32  0.33721 -1.69542  6.40076 -0.99681  2.05318
20 33  0.30116 -1.70924  6.46547 -1.01024  2.77757
20 34  0.34029 -1.69150  6.46080 -1.00269  2.75867
20 35  0.32358 -1.68965  6.43588 -1.01043  3.27220
20 36  0.23975 -1.69375  6.24471 -1.02503  2.59129
20 37  0.32616 -1.66370  6.28950 -0.99288  1.55052
20 38  0.27460 -1.67876  6.32214 -1.00173  2.06106
20 39  0.22977 -1.71873  6.47330 -1.01802  2.09727
20 40  0.22651 -1.73172  6.56243 -1.02073  2.72983
20 41  0.22910 -1.73809  6.62943 -1.01987  2.77543
20 42  0.23538 -1.74129  6.68435 -1.01611  2.38030
20 43  0.23963 -1.74481  6.73051 -1.01145  2.16569
20 44  0.22976 -1.75202  6.75992 -1.01199  1.88119
20 45  0.23762 -1.74654  6.76645 -1.00866  1.79274
20 46  0.25053 -1.73391  6.73125 -1.00186  1.67707
20 47  0.27446 -1.71027  6.65191 -0.99075  1.29710
20 48  0.28117 -1.68296  6.30877 -0.99769  0.84295
20 49  0.28618 -1.68929  6.51055 -0.99657  1.50650
20 50  0.27839 -1.69516  6.62869 -0.99717  1.83171
20 51  0.25593 -1.70502  6.68289 -1.00450  1.96271
20 52  0.29175 -1.68783  6.66959 -0.99902  1.87149
20 53  0.28201 -1.68570  6.59121 -1.00859  2.01356
20 54  0.23536 -1.68120  6.53935 -1.00792  2.44079
20 55  0.28142 -1.67216  6.41573 -0.99651  2.15415
20 56  0.29483 -1.67513  6.47001 -0.99838  2.87277
20 57  0.22646 -1.70545  6.62311 -1.00963  2.69439
20 58  0.40018 -1.64415  6.44111 -0.96307  1.84169
20 59  0.40522 -1.64677  6.44881 -0.96129  1.83608
20 60  0.40638 -1.64967  6.45541 -0.96073  1.84893
20 61  0.40317 -1.65314  6.47241 -0.96130  1.93830
20 62  0.39372 -1.65809  6.49384 -0.96376  2.08505
20 63  0.38337 -1.66308  6.50758 -0.96695  2.20434
20 64  0.27265 -1.70987  6.44695 -0.99911  1.73553
20 65  0.36314 -1.67218  6.51436 -0.97412  2.29882
20 66  0.35382 -1.67592  6.51328 -0.97757  2.28103
20 67  0.34058 -1.68024  6.50959 -0.98271  2.25619
20 68  0.32945 -1.68278  6.49836 -0.98831  2.26352
20 69  0.37833 -1.66231  6.46084 -0.97978  2.59939
20 70  0.38180 -1.63746  4.68230 -1.10366  2.47838
20 71  0.32480 -1.68584  6.48457 -0.99407  2.61439
20 72  0.36881 -1.68168  6.70331 -0.97646  2.97051
20 73  0.36859 -1.68718  6.75194 -0.97681  2.87002
20 74  0.35803 -1.69385  6.79054 -0.97911  2.83307
20 75  0.34403 -1.70086  6.83707 -0.98105  2.84872
20 76  0.32233 -1.70948  6.86924 -0.98534  2.78793
20 77  0.32988 -1.70442  6.86463 -0.98280  2.70508
20 78  0.32717 -1.69606  6.81905 -0.98420  2.75794
20 79  0.33685 -1.68144  6.74043 -0.98095  2.67410
20 80  0.35373 -1.65588  6.40349 -0.98310  1.81149
20 81  0.37671 -1.65562  6.54306 -0.97759  2.42505
20 82  0.33179 -1.66915  6.61549 -0.99095  2.75687
20 83  0.34468 -1.66690  6.63657 -0.98992  2.83416
20 84  0.39287 -1.65064  6.61373 -0.98049  2.66980
20 85  0.40316 -1.64289  6.57507 -0.98127  2.80912
20 86  0.34509 -1.63690  6.45199 -0.99280  3.42385
20 87  0.33783 -1.64090  6.48383 -0.99358  3.19799
20 88  0.31155 -1.65597  6.54507 -1.00311  3.40753
20 89  0.30159 -1.66653  6.49980 -1.01285  3.26530
20 90  0.28450 -1.67724  6.55090 -1.01806  3.24072
20 91  0.28763 -1.69537  6.31938 -1.01825  0.91056
20 92  0.26663 -1.70637  6.29002 -1.02647  0.34010
21 21  0.23428 -1.75233  6.38095 -1.03453  2.12239
21 22  0.23891 -1.76112  6.27511 -1.04809  1.39810
21 23  0.26101 -1.76071  6.40695 -1.03546  1.73266
21 24  0.26826 -1.76415  6.52160 -1.02682  1.94185
21 25  0.29499 -1.75998  6.62887 -1.00860  2.07484
21 26  0.29957 -1.76008  6.65133 -1.00714  2.19802
21 27  0.30811 -1.75467  6.63510 -1.00439  2.29534
21 28  0.30014 -1.74817  6.41209 -1.01957  1.36213
21 29  0.35292 -1.71408  6.46815 -0.98704  1.76247
21 30  0.39360 -1.67898  6.28406 -0.97500  1.82207
21 31  0.37035 -1.69053  6.38924 -0.98865  2.26233
21 32  0.31118 -1.71351  6.47280 -1.00936  2.73379
21 33  0.32048 -1.70887  6.49475 -1.00960  2.79920
21 34  0.31906 -1.70588  6.49776 -1.01288  3.10062
21 35  0.30020 -1.70554  6.47295 -1.01787  3.31837
21 36  0.23691 -1.70347  6.26708 -1.02476  2.36809
21 37  0.25772 -1.70118  6.34705 -1.01432  1.85313
21 38  0.24328 -1.71290  6.41796 -1.01544  1.83859
21 39  0.24721 -1.72661  6.59027 -1.01991  2.93946
21 40  0.24787 -1.73442  6.65225 -1.01775  2.52770
21 41  0.23575 -1.74580  6.71348 -1.01984  2.51007
21 42  0.22660 -1.75544  6.76757 -1.02032  2.36684
21 43  0.23125 -1.75811  6.78882 -1.01545  2.01103
21 44  0.22740 -1.75937  6.80478 -1.01644  2.03450
21 45  0.23602 -1.75223  6.79810 -1.01136  1.84848
21 46  0.24674 -1.73923  6.76127 -1.00506  1.66992
21 47  0.26850 -1.71658  6.67750 -0.99425  1.36408
21 48  0.27317 -1.69786  6.42916 -1.00182  1.04152
21 49  0.29243 -1.69432  6.57061 -0.99666  1.60938
21 50  0.27762 -1.70193  6.65079 -1.00218  2.01447
21 51  0.28145 -1.70001  6.71297 -1.00079  1.98258
21 52  0.29601 -1.69174  6.70221 -0.99999  2.04898
21 53  0.26897 -1.69688  6.63356 -1.01192  2.19049
21 54  0.21957 -1.69626  6.58126 -1.01130  2.33812
21 55  0.29305 -1.67755  6.48426 -0.99578  2.72907
21 56  0.33178 -1.67941  6.54697 -0.99142  2.60907
21 57  0.24105 -1.71167  6.70872 -1.00662  2.46332
21 58  0.35017 -1.67251  6.53207 -0.97764  2.22420
21 59  0.35287 -1.67483  6.54815 -0.97548  2.28209
21 60  0.34230 -1.68095  6.57127 -0.97733  2.37345
21 61  0.30183 -1.69768  6.58880 -0.98982  2.40996
21 62  0.28040 -1.70850  6.59276 -0.99608  2.26473
21 63  0.27010 -1.71501  6.59843 -0.99827  2.03514
21 64  0.31137 -1.71489  6.64160 -0.99539  2.34599
21 65  0.26799 -1.71920  6.61606 -0.99671  1.74446
21 66  0.27993 -1.71294  6.59783 -0.99637  1.97550
21 67  0.29311 -1.70659  6.58425 -0.99504  2.17371
21 68  0.32376 -1.69206  6.55900 -0.98988  2.49434
21 69  0.40320 -1.66191  6.52544 -0.97076  2.83285
21 70  0.51050 -1.62608  6.30311 -0.95338  1.75649
21 71  0.37479 -1.68398  6.56432 -0.98400  2.74183
21 72  0.37833 -1.68964  6.78117 -0.97526  2.80225
21 73  0.36459 -1.69724  6.83073 -0.97847  2.75961
21 74  0.34493 -1.70623  6.87606 -0.98242  2.69079
21 75  0.32399 -1.71523  6.90107 -0.98696  2.65687
21 76  0.32376 -1.71433  6.90047 -0.98697  2.63150
21 77  0.32917 -1.70897  6.88102 -0.98413  2.57249
21 78  0.32517 -1.70121  6.83503 -0.98449  2.69491
21 79  0.33558 -1.68608  6.74986 -0.97976  2.50438
21 80  0.35862 -1.66535  6.53112 -0.97971  2.17123
21 81  0.38696 -1.65961  6.57584 -0.97589  2.36822
21 82  0.34761 -1.67039  6.63952 -0.98807  2.72343
21 83  0.37000 -1.66419  6.64162 -0.98521  2.79326
21 84  0.40712 -1.65156  6.62894 -0.97726  2.62368
21 85  0.38987 -1.65147  6.59480 -0.98396  2.89398
21 86  0.31866 -1.65214  6.48497 -0.99879  3.28942
21 87  0.30419 -1.65983  6.51813 -1.00073  3.01771
21 88  0.33342 -1.66267  6.62826 -0.99698  3.18789
21 89  0.30942 -1.67513  6.56321 -1.01026  3.04842
21 90  0.29455 -1.68370  6.60490 -1.01470  3.12746
21 91  0.29993 -1.70729  6.70684 -0.99814  2.01703
21 92  0.29630 -1.71263  6.82818 -0.99233  1.92485
22 22  0.25817 -1.76401  6.43344 -1.03399  1.91300
22 23  0.27090 -1.76769  6.63288 -1.01926  2.30057
22 24  0.27015 -1.77345  6.68089 -1.01661  2.20875
22 25  0.27809 -1.77424  6.67048 -1.01634  2.28736
22 26  0.29351 -1.76776  6.68760 -1.00892  2.25963
22 27  0.30570 -1.75779  6.65616 -1.00525  2.45352
22 28  0.29407 -1.75170  6.39292 -1.02331  1.26641
22 29  0.34961 -1.71732  6.48176 -0.98772  1.68733
22 30  0.39048 -1.68551  6.32163 -0.97655  1.77168
22 31  0.36770 -1.69609  6.41101 -0.99009  2.27954
22 32  0.31368 -1.71657  6.48699 -1.01053  2.89470
22 33  0.32482 -1.71138  6.50467 -1.00949  2.81916
22 34  0.30621 -1.71526  6.51408 -1.01723  3.17121
22 35  0.30470 -1.70885  6.49471 -1.01470  3.01646
22 36  0.24268 -1.71153  6.32360 -1.02333  2.31211
22 37  0.25031 -1.71240  6.38659 -1.01807  2.24414
22 38  0.24461 -1.72261  6.48034 -1.01935  2.63045
22 39  0.27192 -1.72533  6.61659 -1.01329  2.45849
22 40  0.25766 -1.73910  6.69254 -1.01529  2.45537
22 41  0.24488 -1.75048  6.75305 -1.01683  2.32445
22 42  0.23274 -1.76085  6.80091 -1.01837  2.10762
22 43  0.22652 -1.76559  6.82798 -1.01866  2.08718
22 44  0.22734 -1.76339  6.83180 -1.01662  1.98894
22 45  0.23471 -1.75480  6.80521 -1.01214  1.79628
22 46  0.24418 -1.74182  6.75835 -1.00593  1.58391
22 47  0.27144 -1.71754  6.68280 -0.99386  1.33232
22 48  0.27985 -1.69996  6.46168 -1.00053  1.09887
22 49  0.29552 -1.69715  6.58965 -0.99662  1.59860
22 50  0.28284 -1.70398  6.67817 -1.00073  2.00648
22 51  0.28517 -1.70196  6.73757 -0.99916  1.95676
22 52  0.27278 -1.70426  6.66505 -1.01072  2.13976
22 53  0.26888 -1.70135  6.68727 -1.00895  2.18778
22 54  0.21981 -1.70579  6.63989 -1.01148  2.37652
22 55  0.30790 -1.68433  6.54533 -0.99173  2.52038
22 56  0.33327 -1.68816  6.60819 -0.98845  2.37224
22 57  0.24224 -1.71820  6.74690 -1.00575  2.33737
22 58  0.33494 -1.69308  6.62030 -0.98252  1.84778
22 59  0.33949 -1.69732  6.68027 -0.97832  1.68179
22 60  0.33751 -1.70135  6.70413 -0.97926  1.73356
22 61  0.22303 -1.74563  6.05159 -1.06496  0.85600
22 62  0.32526 -1.70880  6.72211 -0.98541  2.16473
22 63  0.32282 -1.70840  6.67422 -0.98903  2.19336
22 64  0.31509 -1.72245  6.71154 -0.99618  2.39610
22 65  0.26896 -1.72573  6.66460 -0.99906  1.84789
22 66  0.28049 -1.71674  6.61992 -0.99725  2.05655
22 67  0.30117 -1.70693  6.60630 -0.99387  2.33663
22 68  0.33852 -1.69107  6.59316 -0.98499  2.58526
22 69  0.40405 -1.66673  6.56504 -0.96830  2.65929
22 70  0.46893 -1.64264  6.39434 -0.95753  2.00969
22 71  0.37692 -1.69082  6.60575 -0.98241  2.54877
22 72  0.37191 -1.69846  6.83609 -0.97568  2.53239
22 73  0.34510 -1.70989  6.88848 -0.98288  2.63760
22 74  0.32635 -1.71836  6.91470 -0.98720  2.53433
22 75  0.31914 -1.72087  6.92515 -0.98932  2.60209
22 76  0.31837 -1.71926  6.91976 -0.98817  2.53915
22 77  0.32669 -1.71167  6.88245 -0.98480  2.44753
22 78  0.32504 -1.70369  6.82226 -0.98369  2.60065
22 79  0.34516 -1.68585  6.73920 -0.97622  2.41302
22 80  0.36277 -1.66835  6.52877 -0.97954  2.11644
22 81  0.38917 -1.66251  6.57217 -0.97578  2.26046
22 82  0.35747 -1.67124  6.63428 -0.98567  2.63446
22 83  0.38146 -1.66414  6.64004 -0.98154  2.57989
22 84  0.39046 -1.65930  6.61485 -0.98259  2.68831
22 85  0.37958 -1.65817  6.61086 -0.98511  2.83454
22 86  0.31597 -1.66137  6.52609 -0.99886  3.21001
22 87  0.27800 -1.67557  6.54448 -1.00627  2.87608
22 88  0.33349 -1.66940  6.66044 -0.99520  3.00342
22 89  0.31150 -1.68064  6.58005 -1.00869  2.87245
22 90  0.29944 -1.68820  6.61999 -1.01244  2.96305
22 91  0.28339 -1.72094  6.74539 -1.00409  2.04572
22 92  0.27893 -1.72632  6.87945 -0.99913  2.18480
23 23  0.26475 -1.77749  6.62380 -1.02250  2.14139
23 24  0.26302 -1.78229  6.71494 -1.02017  2.32743
23 25  0.27586 -1.77868  6.70646 -1.01562  2.33837
23 26  0.29454 -1.76763  6.68404 -1.00960  2.38075
23 27  0.30324 -1.75860  6.65464 -1.00644  2.50642
23 28  0.32865 -1.74006  6.57268 -0.99713  2.07655
23 29  0.35366 -1.71724  6.48881 -0.98611  1.57088
23 30  0.38879 -1.68999  6.34696 -0.97797  1.80099
23 31  0.36341 -1.70116  6.42959 -0.99225  2.29159
23 32  0.33822 -1.71115  6.48975 -1.00422  2.67606
23 33  0.32320 -1.71541  6.51822 -1.01096  2.92497
23 34  0.29873 -1.72165  6.52969 -1.01883  3.08184
23 35  0.30595 -1.71221  6.50661 -1.01311  2.71853
23 36  0.25410 -1.71383  6.37170 -1.01894  2.35771
23 37  0.26226 -1.71501  6.44457 -1.01487  2.51927
23 38  0.25883 -1.72565  6.51815 -1.01774  2.63442
23 39  0.27310 -1.73165  6.65027 -1.01225  2.31506
23 40  0.25438 -1.74687  6.71804 -1.01595  2.22561
23 41  0.23973 -1.75887  6.77535 -1.01797  2.12087
23 42  0.23584 -1.76332  6.82050 -1.01854  2.12419
23 43  0.23567 -1.76362  6.83678 -1.01607  2.02326
23 44  0.23817 -1.75898  6.83531 -1.01379  2.00377
23 45  0.24337 -1.75157  6.81552 -1.01042  1.86305
23 46  0.25353 -1.73828  6.75335 -1.00278  1.54126
23 47  0.27822 -1.71624  6.68507 -0.99244  1.27516
23 48  0.28613 -1.70095  6.48788 -0.99919  1.18729
23 49  0.29936 -1.69885  6.60363 -0.99625  1.67872
23 50  0.28473 -1.70611  6.66750 -1.00262  2.08020
23 51  0.28702 -1.70403  6.74553 -0.99909  1.97115
23 52  0.27136 -1.70803  6.71583 -1.00786  2.13614
23 53  0.26679 -1.70593  6.73180 -1.00670  2.12796
23 54  0.22757 -1.70797  6.67956 -1.00850  2.28416
23 55  0.30624 -1.69284  6.59354 -0.99053  2.32796
23 56  0.32440 -1.69801  6.65878 -0.98869  2.21415
23 57  0.24721 -1.72154  6.79279 -1.00197  2.21690
23 58  0.31468 -1.70962  6.73362 -0.98450  1.93444
23 59  0.31084 -1.71611  6.78165 -0.98414  1.79552
23 60  0.31264 -1.71833  6.79745 -0.98508  1.89249
23 61  0.31740 -1.71849  6.80409 -0.98517  1.91396
23 62  0.30682 -1.72259  6.79885 -0.99069  2.48434
23 63  0.31348 -1.71986  6.78988 -0.98897  2.52169
23 64  0.31491 -1.72621  6.71506 -0.99958  2.49614
23 65  0.33058 -1.70978  6.74115 -0.98376  2.47656
23 66  0.33438 -1.70467  6.70207 -0.98290  2.52447
23 67  0.34557 -1.69556  6.65166 -0.97974  2.55450
23 68  0.36783 -1.68521  6.62530 -0.97405  2.55856
23 69  0.40063 -1.67219  6.59700 -0.96727  2.54074
23 70  0.44089 -1.65485  6.44083 -0.96154  1.94111
23 71  0.36493 -1.69928  6.63798 -0.98439  2.37631
23 72  0.35413 -1.70875  6.87053 -0.97903  2.34050
23 73  0.33550 -1.71763  6.91185 -0.98379  2.36393
23 74  0.32410 -1.72227  6.93954 -0.98765  2.54145
23 75  0.31629 -1.72383  6.94264 -0.98928  2.55411
23 76  0.32039 -1.71906  6.91240 -0.98761  2.45775
23 77  0.32545 -1.71273  6.88440 -0.98522  2.45777
23 78  0.32940 -1.70314  6.81730 -0.98213  2.44025
23 79  0.35278 -1.68513  6.73794 -0.97428  2.37178
23 80  0.36658 -1.67025  6.53506 -0.97894  2.03879
23 81  0.39186 -1.66446  6.56436 -0.97567  2.20359
23 82  0.36306 -1.67249  6.61938 -0.98517  2.59996
23 83  0.38583 -1.66546  6.63018 -0.98063  2.48584
23 84  0.38004 -1.66492  6.61914 -0.98450  2.64397
23 85  0.36825 -1.66474  6.61816 -0.98703  2.74033
23 86  0.32393 -1.66493  6.55261 -0.99517  3.16283
23 87  0.26195 -1.68702  6.55956 -1.00942  2.72438
23 88  0.32963 -1.67564  6.67372 -0.99512  2.87031
23 89  0.31026 -1.68588  6.58507 -1.00846  2.72259
23 90  0.29479 -1.69466  6.63557 -1.01267  2.84384
23 91  0.26681 -1.73244  6.76494 -1.01050  2.03959
23 92  0.26803 -1.73469  6.91298 -1.00420  2.35064
24 24  0.25492 -1.78653  6.67766 -1.02592  2.40576
24 25  0.28377 -1.77385  6.68685 -1.01389  2.40357
24 26  0.29497 -1.76576  6.67216 -1.01051  2.47021
24 27  0.27682 -1.76675  6.46743 -1.02798  1.44996
24 28  0.33383 -1.73758  6.56403 -0.99527  1.97336
24 29  0.35960 -1.71593  6.48447 -0.98515  1.54492
24 30  0.38431 -1.69450  6.36862 -0.98054  1.88822
24 31  0.35640 -1.70633  6.44285 -0.99573  2.34121
24 32  0.33605 -1.71431  6.49594 -1.00598  2.72815
24 33  0.31810 -1.71989  6.53053 -1.01311  2.94287
24 34  0.30170 -1.72314  6.54081 -1.01641  2.80041
24 35  0.30656 -1.71533  6.52515 -1.01074  2.45275
24 36  0.26280 -1.71506  6.40810 -1.01416  2.36436
24 37  0.26820 -1.72025  6.49588 -1.01224  2.37702
24 38  0.27314 -1.72676  6.57765 -1.01139  2.28690
24 39  0.26419 -1.74057  6.69335 -1.01355  2.17972
24 40  0.24650 -1.75472  6.74354 -1.01732  2.00027
24 41  0.23689 -1.76237  6.78902 -1.02013  2.10891
24 42  0.23466 -1.76406  6.81930 -1.01917  2.04604
24 43  0.23510 -1.76261  6.82986 -1.01651  1.99772
24 44  0.23360 -1.75986  6.83224 -1.01584  2.02821
24 45  0.23239 -1.75611  6.81614 -1.01324  1.93521
24 46  0.25792 -1.73604  6.75378 -1.00142  1.55364
24 47  0.28388 -1.71495  6.69574 -0.99134  1.38974
24 48  0.29037 -1.70227  6.54246 -0.99614  1.40200
24 49  0.30058 -1.70096  6.63183 -0.99545  1.83906
24 50  0.29055 -1.70598  6.67372 -1.00176  2.13106
24 51  0.28317 -1.70768  6.76213 -0.99945  2.02502
24 52  0.26810 -1.71213  6.75883 -1.00577  2.09815
24 53  0.26333 -1.71073  6.76817 -1.00488  2.01167
24 54  0.22851 -1.71473  6.72342 -1.00720  2.08062
24 55  0.29620 -1.70267  6.63906 -0.99071  2.11099
24 56  0.31921 -1.70562  6.73214 -0.98520  2.05666
24 57  0.23932 -1.72984  6.83576 -1.00213  2.13500
24 58  0.29266 -1.72439  6.80236 -0.99029  2.16305
24 59  0.29021 -1.72940  6.82551 -0.99084  1.86253
24 60  0.29126 -1.73068  6.83845 -0.99280  2.11220
24 61  0.29968 -1.72829  6.83577 -0.99175  2.20200
24 62  0.31374 -1.72310  6.82150 -0.98768  2.04225
24 63  0.31789 -1.72022  6.79355 -0.98800  2.40435
24 64  0.32774 -1.72322  6.71978 -0.99532  2.23515
24 65  0.33315 -1.71009  6.72235 -0.98423  2.26559
24 66  0.34421 -1.70397  6.71342 -0.97944  2.34899
24 67  0.35840 -1.69641  6.68639 -0.97518  2.32934
24 68  0.37204 -1.68855  6.65660 -0.97182  2.37029
24 69  0.39627 -1.67684  6.61836 -0.96662  2.40181
24 70  0.42299 -1.66432  6.46686 -0.96459  1.79985
24 71  0.35258 -1.70674  6.69477 -0.98452  2.32745
24 72  0.33650 -1.71739  6.89310 -0.98286  2.24816
24 73  0.32172 -1.72380  6.93023 -0.98812  2.52599
24 74  0.31613 -1.72527  6.93474 -0.98945  2.52532
24 75  0.31814 -1.72242  6.92207 -0.98852  2.50213
24 76  0.32203 -1.71818  6.90512 -0.98689  2.48581
24 77  0.32098 -1.71422  6.87904 -0.98588  2.68043
24 78  0.33278 -1.70186  6.81597 -0.98039  2.40328
24 79  0.35619 -1.68498  6.74433 -0.97271  2.36240
24 80  0.37583 -1.67003  6.60105 -0.97313  2.21165
24 81  0.40009 -1.66448  6.62222 -0.97047  2.32741
24 82  0.35615 -1.67643  6.65623 -0.98543  2.74444
24 83  0.37384 -1.67084  6.63135 -0.98337  2.51446
24 84  0.36567 -1.67150  6.62201 -0.98757  2.59978
24 85  0.35569 -1.67150  6.62047 -0.98950  2.64162
24 86  0.31973 -1.67241  6.57480 -0.99545  2.90302
24 87  0.26125 -1.69161  6.58220 -1.00813  2.77926
24 88  0.32041 -1.68309  6.68450 -0.99661  2.73533
24 89  0.29844 -1.69435  6.60854 -1.01002  2.62138
24 90  0.27838 -1.70474  6.65150 -1.01585  2.76786
24 91  0.25983 -1.73750  6.78282 -1.01414  2.11572
24 92  0.27078 -1.73474  6.91223 -1.00406  2.23697
25 25  0.27660 -1.77438  6.57849 -1.01959  1.92936
25 26  0.28323 -1.76834  6.55341 -1.01802  1.69685
25 27  0.31090 -1.75284  6.59155 -1.00081  1.88875
25 28  0.34480 -1.73285  6.52617 -0.98955  1.70488
25 29  0.36944 -1.71291  6.45905 -0.98037  1.35818
25 30  0.38162 -1.69715  6.36172 -0.98143  1.85533
25 31  0.35142 -1.71009  6.44186 -0.99768  2.35943
25 32  0.33290 -1.71734  6.49118 -1.00674  2.60712
25 33  0.31047 -1.72456  6.52313 -1.01402  2.66198
25 34  0.30411 -1.72442  6.53690 -1.01343  2.42585
25 35  0.31456 -1.71520  6.52261 -1.00575  2.13947
25 36  0.27241 -1.71655  6.42505 -1.01020  2.30523
25 37  0.27981 -1.72083  6.49713 -1.00881  2.21234
25 38  0.28041 -1.72891  6.59075 -1.00753  2.01096
25 39  0.27489 -1.74050  6.69190 -1.00766  1.75958
25 40  0.25630 -1.75340  6.74154 -1.01365  1.96573
25 41  0.25820 -1.75400  6.76313 -1.01165  1.92153
25 42  0.25952 -1.75288  6.77745 -1.01048  1.87876
25 43  0.25429 -1.75417  6.79310 -1.01076  1.96631
25 44  0.25383 -1.75137  6.79455 -1.00896  1.98029
25 45  0.26594 -1.74131  6.77187 -1.00181  1.69764
25 46  0.28825 -1.72417  6.72482 -0.99183  1.53204
25 47  0.30296 -1.70862  6.62246 -0.99021  1.39966
25 48  0.29832 -1.70124  6.53585 -0.99302  1.49896
25 49  0.30088 -1.70290  6.61245 -0.99522  1.86707
25 50  0.29937 -1.70457  6.66991 -0.99642  1.96344
25 51  0.28417 -1.70945  6.75633 -0.99578  1.87012
25 52  0.26989 -1.71381  6.75277 -1.00066  1.82010
25 53  0.26614 -1.71247  6.74752 -1.00027  1.69827
25 54  0.23514 -1.71655  6.71755 -1.00224  1.92385
25 55  0.29364 -1.70860  6.58813 -0.99151  1.63225
25 56  0.30808 -1.71445  6.76277 -0.98281  1.75407
25 57  0.24527 -1.73066  6.83690 -0.99407  1.84564
